0,1,2,3
1063,2000,1,다른 데 크기 좀 작은 것 같아요
1063,2001,5,
1063,591,3,플레인 수플레 확실히 계란 비린 맛 많이 남 바닐라 트랙 쓰면 비린내 덜 바나나 설탕 올리고 태워 바삭 카라멜 된 건 맛있다 특이하고 좋다 커피 넘 달다 아메리카노 못 마셔서 바닐라 라떼 시켰는데 물 타 마셔도 넘 달다 스벅 투썸 라떼 보다 더 달다 초콜릿 바스크 치즈케이크 가 젤 맛있다 속 촉촉한 초코 치즈 크림 겉 은근 꾸 덕 초코 있고 사악 녹는 생크림 맞이 해준다 This is the 사람 너무 너무 너무 너무 많다 거의 커플 지하철 마냥 히 차 있다 좌석 여유 없고 좁은 편이 넓고 쾌적하고 여유 카페 원하는 사람 비추 마스크 벗고 떠드는 사람 너무 많아 귀가 아플 정도 시끄럽다 그나마 8시 이후 한가한 편 가격 비싸다 수플레 1 인분 없고 2 덩이 1 인분 가격 2 번 않을 듯 콘센트 없다 노트북 쓸 수 없다 인터넷 잘 안된다 위치 좋다 4 번 출구 나와서 5분 직원 다 친절하시다 더 보기
1063,2002,5,핫도그 옆 있음 카카오 맵 위치 잘못 좀 직원 친절함
1063,2003,2,
1063,1345,5,요거트 드 링크 존맛
1063,865,3,
1064,2004,5,직원 다 엄청 친절해요
1064,2005,5,근무 하시는 너무 친절해서 자주 오고싶은 곳 커피 사먹어도 이렇게 기분 좋은 곳 자주 갈것 같네요
1065,127,3,내부 인테리어 맘 들었어요 대화 하기도
1065,1885,5,매장 좋고 직원 진짜 친절하시 네 용
1065,75,5,좋아요 매장 내부 깔 끔
1065,568,5,굿굿굿 좋아요
1066,14,4,분위기 굳 갬 성 있어요
1066,135,4,분위기 좋고 디저트 맛 너무 좋아요 또 방문 싶습니다
1066,1109,4,직원 친절하시네요
1066,2006,4,자리 음료 맛 잇어요
1067,738,4,분위기 테라스 너무 좋아서 자주 올것 같아요
1067,2007,5,공차 맛있어 욤 ㅎㅎ 젤 좋아하는 커피집
1067,1083,5,커피 한잔 여유 즐기고 가요 아늑해서 그런지 더욱 따뜻한 느낌 듭니
1067,527,4,굿굿
1067,1688,4,맛있어요
1067,2008,4,좋아용
1067,1084,5,커피 한잔 여유 즐기고 가요 아늑해서 그런지 더욱 따뜻한 느낌 듭니
1067,1013,2,불친절하 심
1067,1583,5,자리 널찍널찍 좋고 커피 좋아요
1068,16,3,디저트 기 대 이상 맛있어요 ㅎㅎ
1068,282,4,커피 맛 좋아요
1068,393,1,
1068,366,4,아이스 라떼 굿굿
1069,2009,5,커피 맛
1069,1019,3,나쁘지 않지만 않
1069,1106,5,ㅁㅏㅅㅇㅣㅆㅇㅓㅇㅛ ㅎㅎ
1069,187,5,맛 커피
1069,2010,5,사람 많이 없어서 좋아욤 작업 하기 굳 굳
1069,2011,3,위 커버 하는 빵 엄청 부드러운 식 감은 아니라서 아쉽 ㅠ ㅠ
1069,382,4,바닐라 빈 라떼 존맛 망원 이 사 오시 더 잘 같
1069,2012,5,맛 좋고 공간 편하고 닷
1069,2013,4,작업 하기
1069,1033,4,분위기 좋고 갱얼쥐 넘 모 귀엽지만 커피 노맛 좀 슬픔
1069,2014,4,주차 하기 귀엽다아
1070,670,2,양 겁나 적어 누구 코 붙이 밥 먹었으면 배는 불러야 음식 아닌가
1070,2015,1,시대 맞아 2 명 일해 근데 역시 사람 하나 봐요 맛 없음
1070,2016,4,깨끗하고 넓어요 근데 한 층 매장 전체 그런지 진짜 시끄럽 누가 누가 목소리 더 내기 하나 봐요
1070,695,1,내 남자 왜 남자 알바생 카페 안 쓰는지 같더라 틱틱대 말투 하며 행동 하나 하나 배려 게 없음 카페 벽 노인 똥 더럽고 본사 직접 컴 플레인 할 곳
1071,1515,1,공간 불편하고 여자 직원 주인 너 무 불친절해요 ㅠ 눈치 보 커피 들어간고 같아용 ㅠ 굳이 올 곳 아닌것 같아요 ㅠㅠ 주변 이쁜데 더 뎅 ㅠ
1071,2017,5,빈 라떼 진짜 맛있어요 강추
1072,2018,4,커피 맛있고 내부 넓고 의외로 안 시끄러워서 만족했어요
1072,41,5,베네딕트 엄청 맛있게 먹었어요 플레이 팅 맛 둘다 만점 웨이 팅 감수 다시 갈 의향 있음
1073,2019,3,라떼 맛 엄청 연하네요
1073,2020,4,작 친절 깨끗
1073,1599,2,지하 코로나 핑계 1 층 2 층 책보 애 꽉참 사이렌 오더 시키기 전 확인 필요
1074,723,5,커피 밍밍 했지만 쿠키 맛있었어요
1074,1608,5,아이스커피 컵 시원하고 기분 좋네요 공간 아늑해서 앉아있으면 자꾸
1074,445,5,여기 필터 커피 맛있어요 산미 향 좋다 아메리카노 나쁜 수준 아님
1075,344,5,인절미 흑임자 고민 다가 얼그레이 치즈케이크 주문 했습니다 부모님 케이크 많이 달 않고 입 아 너무 맛있어요 다른 케이크 먹어 보러 재 방문 1 이즈 작 꽉찬 맛 용 더 보기
1075,277,5,지나가다 빙수 먹으려고 방문 했다가 떡 먹어 보고 맛있어서 약과 포장 빙수 팥 듬뿍 주시 떡 맛있어요 약과 방송 온 맛있네용 또 먹으러 갈게요 더 보기
1075,806,4,즉석 떡볶이 한라봉 이드 갈릭 버터 감 튀 세트 주문 했는데 에이 드는 탄산수 맛 너무 감 튀는 꼭 드시길 즉석 떡볶이 매콤 맛있습니다 먹는데 계속 맛 더 보기
1075,1858,5,너 티 라떼 마셨는데 굉장히 부드럽고 달콤해서 순삭 그래서 음료 사진 없네요 ㅜㅜㅜㅜ 작 예쁜 공간 입니당 디저트 메뉴 먹으러 다시 더 보기
1075,2021,5,저희 동네 맛집 입니당 한번 가면 역시 엄지 척 음료 오는데 맛 있구요 빵 여기 진짜 빵 믿고 드셔 보세요 제 개인 식빵 먹고 그 동 안내 먹은 식빵 다른 식빵 세계 깊은 맛 먹어 보면 이해 ㅠ 일 반 식빵 가격 가격 있어도 찾아서 먹을 맛 통 식빵 해주십니당 더 보기
1076,1204,4,
1076,718,4,좋아요
1076,1370,3,좋아요
1076,2022,5,가성 비 짱 좋아요
1076,2023,4,분위기 좋아서 자주 가요
1077,1376,3,좋아요
1077,2024,4,친절하 심
1077,661,3,사람 많은 곳
1077,2025,4,친절하시고 맛있어용 ㅎㅎㅎ
1077,1736,4,좋았습니다
1078,2026,5,good job
1078,1376,5,good job
1078,1495,5,good job
1078,302,5,넓어서 좋다 뜨거운 함께 2 층 창 옆 추천
1078,2027,5,good job
1079,2028,4,평점 너무 리뷰 씀 모든 것 무난 이유 없음 유일한 단점 아래 리뷰 있지만 담배 피는 급식 아지트 느낌 여기 있으면서 옆 골목 맨 돌아옴 바로 옆 있는데 ㅎㅎㅎ 더 보기
1079,419,1,카페 생기 기전 거주 동 네 주민 입니다 커피 맛있어서 종종 이용 했던 곳 오늘 이후 안 가려구요 부모님 형 4 인 6시 이후 방문 했는데 접종 완료 2 인 포함 최대 4 인 가능하다고 하시더라구요 부모님 접종 완료 상관없었습니다만 잘 못 된 정보 알 레 4 인 아니라 6 지라구요 저 자영 업자 아버지 공무원 지키고있거든요 무엇 잘못 알 있으면 업 손해 잖아요 가뜩이나 손님 그런 의미 말씀드렸는데 태도 그런 가요 확인 가 아니라 4 인 무조건 맞다고 너 네 란 느낌 강하더라구요 왜 이렇게 공격 당황 스러웠습니다 몇 마디 더 워낙 말 안 통해 그냥 자리 앉았는데 굳이 자리 오셔서 홈페이지 자기 맞다고 근데 8월 자료 9월 6일 변경 됐고 방문 날 시행 2일 어떻게 여 튼 6일 아무 말 못 자리 전 나중 사과 거나 감사하다고 말 하러 올 줄 알았는데 사장 두 쌩까시더라구요 애초 손님 것 아니고 무슨 자존심 그렇게 모르겠네요 많이 힘드신거 같은데 엄 손님 좀 좋겠네요 더 보기
1080,325,5,
1080,840,5,일단 여기 1 점 짜리 준 사람 뭔가 문제 있음 이건 진짜 공격 저격 그리고 우리나라 카페 대한 인식 잘못 되었음 이야기 하고 싶다 왜 학교 앞 카페 공부 하기에 자리 하고 양 많아 야함 주 고객 층 학생 과연 학생 주 고객 층 일까 이 카페 가보고 정말 충격 위층 직원 계속 올라가서 체크 관리 하기가 때문 죽 공부 하면서 30분 자리 나가서 밥 먹고 말 안되는 ㅋㅋ 사람 많이 목격 함 참고 한번 방문 했을 뿐 공부 하려면 가까운 스터디 학교 도서관 이용 했으면 좋겠다 커피 좋아하고 카페 투어 좋아하는 사람 한 사람 정말 부탁 한다 더 보기
1080,134,1,블루베리 적힌 커피 전혀 안 느껴짐 인생 쓴맛 커피 느낌
1080,169,5,불친절하다는 평이 많은데 뭐 내 갔을 때 친절하셨음 커피 맛있었다
1081,2029,1,창렬
1081,2030,5,진짜 친절하세용 마음
1082,1212,5,진짜 에스프레소 진짜 바리스타
1082,254,5,딸기 시즌 일 때 라떼 딸기 케익 먹으러 오픈 시간 꼭 들르는 곳
1083,645,1,여자 알바 진짜 역대 불친절해요 휴
1083,2031,5,제 좀 했는데 주문 후 시럽 추가 여자 직원 엄청 친절하시네요 감사합니다
1084,2032,5,알바생 친절하고 매장 깨끗하고 다 좋은데 옆집 냄새 너무나 서 아쉽네요
1084,1400,2,카페 예쁘지만 커피 맛없어요 ㅠ
1084,2033,5,감자 튀김 좀 아쉬웠지만 바쁜데도 친절하셔서 기분 좋게 먹고 나왔습니다 또 올게요
1084,47,2,
1085,1779,1,맛 분위기 좋지만 본인 태도 손님 대처 능력 대해 다시 생각 하는 카페
1085,904,5,우유 양갱 사랑 입니다 자주 생각나요
1085,2034,5,평일 오전 점심시간 근무 하시는 직원 분 늘 한결같이 친절하시고 커피 잘 적당한 친절 어려운데 과 하지도 않아서 갈 때 마다 참 좋았습니다 해서 이 젠 갈 일이 없지만 감사 인사 드리고 싶었어요 제 간 수많은 이디야 중 가장 커피 맛 좋습니다
1085,168,5,이 사 가기 전 마음 채우고 싶을 때 자주 가던 카페 식물 사랑 하시는 얼굴 마음 사장 계신 곳 직접 만드시는 레몬 건강 주스 특히 훌륭해요 브라우니 맛있고요 다만 사장 계실 땐 음료 맛 친절 도 알바생 분 계시 음료 맛 없고 불친절하셔서 일부러 사장 계실 때 가곤 했어요 참고 하세요 더 보기
1086,2035,5,근처 다른 유명한 식당 웨이팅 하다가 못 나와서 급하게 찾아서 간 곳 이었는데 너무 너무 맛있었어요 사장 너무 너무 친절하셨어요 특히 치아바타 서비스 짱 토마토 음료 진짜 맛있고 라자냐 안 느끼해서 좋았어요 뇨끼 정말 정말 맛있습니다 더 보기
1086,2036,4,카공 하기에 정말 좋아요
1087,71,5,가성 비 좋아요
1087,2037,4,굿굿
1088,559,5,커피 맛 최고 사장 친절하셔서 더 좋아요 그리고 여기 치즈케이크 진짜 맛있어요 ㅎㅎㅎ
1088,1196,1,분위기 좋아서 기분 좋게 식사 하려다가 직원 서비스 때문 충격 먹었네요 이런 경우 처음 것 같습니다 직원 서비스 개선 같아요
1089,1303,5,가본 투썸 제일 좋음
1089,2038,2,비싸고 티 절대 노
1090,587,3,뷰 좋음 맛 좋음 웨이 팅 해서 먹을 맛 아니지만 사진 찍기 좋음 ㅎㅅㅎ 근데 가격 뭐 관광지
1090,2039,5,완전 친절하 심 사람 없는 시간 혼자 앉아있고 싶은 분위기 카페
1091,1286,3,연어 아보카도 인기 좋았으나 나머지 쏘 쏘 재 방문 의사 유
1091,1986,3,케익 해동 안 해 놔서 먹고 싶은 케익 못 먹음 맛 자체 나쁘지 않음 근데 상 그 리아 과일 같은 거 배짱 무엇 오래 있기 좋은 분위기 아니라서 재 방문 의사 무 더 보기
1091,1987,3,케익 해동 안 해 놔서 먹고 싶은 케익 못 먹음 맛 자체 나쁘지 않음 근데 상 그 리아 과일 같은 거 배짱 무엇 오래 있기 좋은 분위기 아니라서 재 방문 의사 무 더 보기
1091,1460,3,평범한 카페 재 방문 의사 무
1091,2040,3,볶음밥 평범 재 방문 의사 유
1091,2041,2,특별할 것 없는 카페
1091,2042,3,사장 자부심 엄청 난 듯 시키니까 뭔 줄 아니 줄 맛 자체 나쁘지 않고 조용해서 재 방문 의사 유 더 보기
1091,2043,3,한 번 오기 적당한 카페 재 방문 의사 유
1091,2044,2,별 재 방문 의사 무
1091,2045,3,한 번 씩 적당한 카페
1092,2046,3,이렇게 더운 날 도 에어컨 잘 안 틀어서 덥고 얼음 금방 녹음 아이 데리 온 가족 많아서 상당히 시끄러 움 아이 포함 ㅠ 화장실 남 분리 되어있고 깨끗해서 좋음 단 화장실 움
1092,2047,1,감성 카페 분위기 좋으나 일회용품 2 배 쓰는 컵홀더 타입 콘센트 없음 테이블 몇개 없음 자리 불편 이 모든 걸 할 정도 커피 맛있진 않음 아메리카노 가장 남녀 공용 화장실 벽 구멍 엄청 많음 더 보기
1093,2048,5,새로 생겨서 가게 엄청 깨끗하구 커피 맛있었습니다
1093,543,3,덜 도 떼기 시장 좋았어요 가게 근데 주말 아로마 노트 안 팔아서 요
1094,514,3,옛날 좋았던 것 같은데 오랜 만 다시 가보 뭔가 예전 분위기 아니에요 ㅜ 음악 소리 너무 커서 귀 터질 것 같고 직원
1094,742,5,예전 망원동 내 커피 보다 조아요 직원 친절하시고 메뉴 졋 공부 하는 사람 많아서 조용하고 굳 굳
1095,2049,4,분위기 좋은데 약간 비싼 감 있어요
1095,624,4,
1095,579,5,여기 떡볶이 진짜 맛있어요 ㅜㅜ 버섯 피자 맛있어요
1095,564,5,아인 슈페 너 최고 맛있어요
1095,833,5,깔끔하고 크로 플 맛있어요
1096,176,4,음식 맛 평타 양도 많아서 가성 비 최고 맥주 맛있음 꿀 맥주 젤 맛있는듯 칵테일 개인 별로 양 많음 깔 밀크 먹음 인테리어 좋고 말 그대로 딱 알맞는 분위기 임 고양이 있음 좋음 더 보기
1096,22,4,파스타 개존맛 가격 생각 하면 가성 비 떨어짐 너무 비쌈 카페 음 없지만 굳이 인테리어 분위기 그냥 저 스콘 음료 그냥 저
1097,158,5,와썹 맨 보고 수플레 먹었는데 존맛 입니다 초코 글쎄 어떨까 하는데 다음 도전 근데 스콘 그럭저럭 입니다 컷 잘생긴 엉 아 안경 쓴 남자 직원 여자 직원 다 나 한텐 친절하던데 왜 불친절하단 소리 너무 소비자 입장 아닌지
1097,2050,1,단발머리 여자 같이 일 하는 키 작은 여자 알바생 혹시 물어봤더니 말 없이 귀찮다는 듯 태도 살짝 탁 제 시킨 음료수 물컵 주네 일 하면서 스트레스 많으신 가요 사소한 일이 긴 하지만 앞 여기 돈 쓰는 일 더 보기
1097,543,1,한번 둘러보고 괜찮다 싶어서 봤더니 심각하게 정신 나간 카페
1097,1455,5,집 앞 자주가는데 불친절한 대접받는 인간 다 이유 있음 뭐 트집 잡아서 행동 마냥 이하 거나 내 개인 서비스 좋고 맛 좋은데 달긴 달음 가끔 단거 땡길 때 각자 판단 해서 가면 됨 또 인테리어 기 내 듣기 론 사장 자주 갔다 했나 그래서 일본 풍 화분 꾸미신 걸 암 편견 일단 추천 분위기 좋게 연인 소중한 사람과 가기 좋음 더 보기
1098,2051,5,공간 탁 트여서 좋고 깔끔합니다 천장 높아서 좋아요 게다가 여기 디저트 정말 정말 맛있어요 가격 대가 좀 있긴한데 맛있어서 포기 못 하는 중 친구 아지트 처럼 자주 가는 카페 입니다 파운드 JMT 더 보기
1098,185,5,다 너무 맛있고 아늑한 공간
1098,2052,5,너무 너무 맛있습니다
1099,475,5,"아메리카노 2,500원 점심시간 매일 가는 카페 커피 맛 조금 쓴 편 연하게 옵션 선택 해서 마시면 딱좋음 플레이 리스트 카페 분위기 최고 곳"
1099,476,5,"아메리카노 2,500원 점심시간 매일 가는 카페 커피 맛 조금 쓴 편 연하게 옵션 선택 해서 마시면 딱좋음 플레이 리스트 카페 분위기 최고 곳"
1100,83,5,음료 맛있고 직원 분 정말 친절하셨어요
1100,84,5,음료 맛있고 직원 분 정말 친절하셨어요
1101,273,3,그냥 저 ㅠ 아니라서 좀 욥
1101,2053,5,너무 맛있어요 요거트 존맛 이 즐 커피 대박
1102,2054,1,마감 시간 30분 전 커피 마시러 온 잘못 그 전 다 먹고 나가겠다고 했는데 뭐 이렇게 부정 퉁 지 그럴거면 아예 손님 받지를 마세요
1102,2055,1,마감 시간 30분 전 커피 마시러 온 잘못 그 전 다 먹고 나가겠다고 했는데 뭐 이렇게 부정 퉁 지 그럴거면 아예 손님 받지를 마세요
1102,2056,1,마감 시간 30분 전 커피 마시러 온 잘못 그 전 다 먹고 나가겠다고 했는데 뭐 이렇게 부정 퉁 지 그럴거면 아예 손님 받지를 마세요
1103,2057,5,아기자기 너무 예쁘고 값 적당하고 특히 비엔나 커피 방토 이드 너무 맛있어요 커피 자체 엄청 맛있 습 니당
1103,881,5,인테리어 너무 멋 스럽고 커피 맛있고 조용해서 좋네요 ㅎㅎ
1104,2058,2,와이파이 개똥 음식 음료 맛 쏘 쏘 테이블 흔들 직원 친절 쏘 쏘 새벽 3시 운영 별 2 개 와이파이 좀 어떻게 해주세요 더 보기
1104,1049,1,평일 12시 여자 알바생 제 왜 당신 눈치 봐야 하나 용
1105,2059,1,아메리카노 심하게 나서 다 버렸어요
1105,2060,5,커피 맛집 오래오래 함께 해주세요 직원 사장 모두 응원 합니다
1106,67,5,생 딸기 티라미수 맛있네요 딸기 좀 아메리카노 약간 신맛 있어서 제 스타일 이었어요
1106,338,2,계란 덜 익어서 다시 별루임 카페 예쁨
1106,359,3,스콘 존맛 근데 좀 비위생적 이어 보임 글 사람 많고 시끄러 움
1106,2061,4,사진 찍기 좋은 핑크 핑크 인테리어 디저트 커피 무난
1107,18,5,쿠키 진짜 바삭 해요 스콘 느낌 아니라 바삭 푸석 섞인 느낌 너무 맛있어요 2 층 노 키즈 존 음악 거의 없어요 조용하게 이야기 하기 너무 좋아요
1107,564,5,아인 슈페 너 크림 쫀득해 좋아요 사람 많지만 부담 없구요 가격 괜찮아요 더 보기
1108,2062,5,
1108,1318,5,커피 리뷰 충격 먹어서 리뷰 남깁니다 ㅠㅠ 커피 진짜 맛있어요 아이스 아메리카노 정말 맛있습니다 라떼 류 맛있구요 분위기 좋은 카페 경우 티나 에이 드는 맛있어도 커피 맛없는 경우 많은데 여긴 커피 짱 짱 입니다 디저트 류 4 개정 먹어 봤는데 다 맛있어요 다른 지역 이 사가 ㅜ 그 전 많이 합니다 여러분 츄 라이 더 보기
1109,1362,3,평범 근데 좁은 편
1109,2063,4,2 층 취 자리 최고 넓고 거의 레스토랑 수준 폰 충전 가능
1110,151,5,크로 플 존맛 ㅠㅠㅠㅠㅠㅠ 동네 카페 이런 감성 대나무 한 거 보면서 테라스 힐링 하면서 먹는 크로 플 최고
1110,278,5,내사 노티 드
1110,747,5,바나나 망 여름 시원하게 꼭 먹어 유 극락 감
1111,270,4,빵 더할 나위 없이 좋다 최근 커피 시작 하신것 같은데 커피 많이
1111,473,5,정말 맛있는 디저트 깔끔한 커피 자랑 ㅠ
1112,158,3,수 플레인 줄 알 수플레 치즈케이크 주문 했는데 수 플레 형태 치즈케이크 살짝 실망 그래도 치즈케이크 로써 맛있었어요 시 그니 쳐 밀크 티 얼그레이 향 엄청 강해서 호불호 갈림 주의
1112,564,5,비엔나 커피 맛있어요 사람 많아서 테이크아웃 했는데 내부 예뻐 다음 매장
1113,1765,5,완전 친절하시고 재 방문 위치 가기 어려운 곳
1113,2064,3,첨 갔을 땐 완전 친절 그 다음 갔는데 바뀜 그 뒤 손절 매장 재고 관리 진열 개판
1113,2065,5,친절하고 일 처리 빠름
1114,18,1,안 익은 스콘 파는 곳 않은 스콘 판매 하는 곳 촉촉한 스콘 생각 하면서 먹으려고 했지만 그냥 안 익은 스콘 이었어요 위생 상태 여름 날 파리 함께 더 보기
1114,164,1,노 키즈 존 영어 메뉴판 주문 메뉴 설명 싶어 안달 직원 더 보기
1114,1383,1,원두 입구 활짝 열고 먼지 맞고 있습니다 로스팅 위생 검사 한번 받아 보아 야할 듯 자리 가방 직원 주문 하라 주문 하기 직전 메뉴 리뷰 폰 미리 검색 하려는데 남자 마스크 미착 용 상태 초 주문 말투 응대 마스크 미 착용 상태 50 cm 이하 거리 여기 휴대폰 주문 해 말 하며 듯 결국 주문 하였습니다 맛 보아 별 한 개도 아깝네요 더 보기
1115,2066,4,너무 좋은데 안쪽 모 기 계속 출몰 해요 ㅠㅠ 한 8 마리 됩니다 ㅠ
1115,1059,4,3 층 공부 하기 좋은 공간 그래서 사람 잘 그런데 2 층 공부 전용 좌석 아님 2 층 소란하다고 짜증 내시 분 그냥 스터디 카페 가세 독서실 예민한 사람 니 다를 바 없어요 그리고 간혹 밥 쳐 먹으러 가는 있는데 상식 없는 사람 많네요 카페 왜 음식 밥 먹을거면 여기 사드 세 마지막 기 쪽 주 기적 크게 쿵쿵 소 리나 손님 그냥 완전히 꾹 좋겠습니다 더 보기
1116,1456,1,아메리카노 딴 지점 주인 아줌마 싸가지 없이 손님 응대 해여
1116,1457,1,아메리카노 딴 지점 주인 아줌마 싸가지 없이 손님 응대 해여
1117,1190,5,휴업 가을 이겠군요 곧
1117,2067,5,이름 보면 커피전문점 사실 이었던 것임
1117,2068,2,화장실 냄새 무슨 일
1117,2069,5,향 긋하고 친절한 장소 음악 좋다 의자 살짝 엉 아픔
1118,854,5,최근 발견 카페 사장 정말 친절하시고 분위기 좋아요 근처 자주 올 일이 생겼는데 앞 올 때 애 방문 할 것 같아요
1118,0,5,양 엄청 많아서 자주 갔던 곳
1118,2070,4,맛있는 커피 아니지만 가성 비 굿
1118,1035,5,처음 가봤는데 사장 친절하시고 음료 맛있었어요 디저트 맛있어 보이더라구요 다음 성신 놀 일 있으면 카페 무조건 여기 가려구요
1118,2071,4,사장 친절하시구 맛 있어요
1118,2072,3,친절하진 않지만 잘 마시고 갑니다
1118,2073,4,음료 맛있고 편하게 잘 이용 가요
1118,1087,5,넓고 직원 친절하셔서 좋아요
1118,1515,1,진짜 불친절하네요 분위기 좋아서 다시 찾았는데 앞 절대 안 가요
1118,1694,4,와플 엄청 바삭 좋았어요 안 든 팥 크림 은 뭔가 그냥 그랬어요 ㅋ 큐 ㅠㅠ 다음 다른 맛 시도 해보려구요 맛있게 먹고 갑니다
1118,2074,2,장점 분위기 인테리어 좋고 커피 괜찮구 자리 넉넉해서 좋아요 커피 시키니 작은 초콜릿 주시네요 단점 테이블 낮아서 살짝 불편해요 더 보기
1118,840,4,분위기 괜찮고 카페 깔끔하니 좋아요 커피 음료 디저트 다 무난 무난 합니다 다만 화장실 냄새 이건 어쩔 수 없는 거 겠죠 ㅠ
1118,2075,5,넓고 좋습니다
1118,2076,4,좋았어요 다음 또 가려구요 다만 콘센트 많이 없어요
1118,236,4,브런치 맛있어요 매장 넓은 것 좋았습니다
1118,2077,2,다 좋은데 너무 불친절해요 알바생 그냥 교육 못 받은 정도 알바생 매니저 같은 여자 불친절해요 ㅠ
1118,2078,4,깨끗하고 좋아요
1118,1526,5,크진 않지만 공간 아늑하고 사장 친절하시고 커피 맛있어요 다음 또 오고 싶어요
1118,2079,4,맛있어요
1118,646,4,맛집 음료 맛 그때 그때 달라 ㅋㅋ 음료 디저트 모두 맛있습니다 생초콜릿 더 보기
1118,2080,4,오전 갔는데 직원 똑 일 잘 하시는 것 같아요
1119,23,2,비싸고 불친절하고 분위기 이색
1119,1858,5,가성 비 굿 친절함 굿 맛 굿
1119,1498,1,비싸고 불친절 짱 루프 탑 전망 분위기
1120,1737,5,절 맛있음 밸런스
1120,2081,5,라떼 고소하고 맛있음
1120,2082,4,시 그 니 처 블렌드 맛있음
1120,2083,5,
1121,2084,5,동네 괜찮은 베이커리 생겨서 넘 좋음 연남동 베이커리 많지만 비싸고 가격 대비 퀄리티 별로 곳 막 줄 서 있고 붐비고 해서 짝꿍 들러서 커피 타르트 하나 먹고 포장 해왔는데 짱 맛임 그렇게 달 않고 고급스러운 맛 가격 대도 퀄리티 비해 않음 커피 맛있음 막 줄 서고 이럼 넘 싫을 것 같지만 맛있는 집 별 점 남김 더 보기
1121,2085,4,친절하고 좋다 외국인 손님 너무 시끄럽게 하는 것 짐 두고 자리 사람 많은 것 빼면 좋은 자리 다 두고는 한참 도서관 아니고 아래 댓글 보니 기 기본 적 일 누가 말 안다니 누가 내 짐 게 싫으면 카페 잠깐 동안 자리 말아야죠 인터넷 황당 사례 눈 목격 하네요 카페 짐 두고 한참 자리 거 민폐 그 자리 다른 사람 못 어차피 앉아있어도 못 그럼 사람 없는 자리 다른 사람 있다는 가정 하고 이용 못 한다는 게 어 설이지요 제발 그러지 마세요 더 보기
1122,16,5,생크림 크루아상 천상 맛 인기 많아 늘 만석 ㅜㅜ
1122,27,5,커피 맛있어요
1123,2086,1,여기는 와이파이 거의 안 되는 수준 입니다 와이파이 분 다른 카페 가세
1123,2087,5,여기 커피 왜 이리 맛있죠 아이스 라떼 맛집
1124,176,5,좋습니다 그 뭐 아지트 당첨
1124,1420,4,건물 너무 예뻐요 다만 사람 많은데 앉을 장소 협소 ㅠㅠ 여름 되면 루프 탑 좋을거
1125,1093,4,바닐라 라떼 좀 아쉽지만 시 그 니 처 메뉴인 데자뷰 기대 이상 꼬소 맛있어용 얼그레이 케이크 다른 곳 달아서 개인 취향 저격 단맛 피해 분 수도 있을 것 같아요 공간 넓고 유명한 포토 존 있고 바닥 돌 낮은 조금 불편 그래도 나름 만족 재 방문 의사 D 더 보기
1125,177,5,아 넘 죠아 사실 그냥 인스타 카페인 줄 알 기대 안 했는데 ㅠㅠ 평일 한적하니 정말 힐링 그 자체 직원 친절하시고 스윗 라떼 넘 취향 저격 편한 의자 아니지만 나름 자리 구석구석 많고 특유 향 분위기 너 무 좋아요 더 보기
1125,941,2,1년 넘게 잠실 카페 중 최고 소문 내고 이제 같아서 안 가려구요 ㅠㅠ 커피 맛 사이즈 무슨 일 너무 당황 했어요 중간 공사 하시면서 리뉴얼 하신 건지 안좋은 방향 바 껴서 넘 구 단골 입니다 다시 좋겠어요
1125,1613,4,친절하시구 분위기 좋았어요 수 수 라떼 너무 달 않고 무난 히 맛있어요
1125,170,4,사람 없을 때 가서 그런지 저 좋았어용 버터크림 라떼 바나나 크림 라떼 하나 마셔 봤는데 둘다 맛있어요 그래두 버터크림 라떼 최고 카페 오래 앉아있기 호로록 마시고 딱 좋을 것 저 단 커피 좋아하신다면 추천 욤 D 더 보기
1126,495,5,카페 디자인 감성 져서 좋네요 맛 음악 보통 잘 먹었어요
1126,964,5,음료 맛있고 다양하고 가격 좋고 분위기 정말 좋아요
1126,2088,4,
1127,1052,1,밀크 티 가루 안 녹은거 타피오카 펄 확인 안 하고 그냥 주시네요 화요일 저녁 갔습니다 제 갔을 때 사람 별로 없었는데 너무 성의 없게 만드시는 것 같아요 ㅠ 공차 진짜 사랑 하는데 좀 맛있게 만들어주세요 ㅜㅜ
1127,1120,1,인테리어 예쁜데 자몽 이드 너무 비싸요 ㅠㅠ
1128,1678,5,깔끔하고 직원 친절하십니다
1128,1740,5,예뻐요 꽃 잘 포장 해 주시더라구요
1129,2089,5,건강한 느낌 십 전 탕 생 추천
1129,1973,4,
1129,1985,3,사람 너무 많음
1129,100,4,평일 주말 추천 가격 있 커피 특색 있고 내 부가 좋습니다
1130,1688,4,전체 만족스럽습니다 대부분 호불호 없는 빵 점 맘 들었어요 예 들어 저 얼그레이 좋아하지 않지만 이 곳 얼그레이 휘 낭시 얼그레이 맛 진하지 않고 저 같은 사람 맛있게 먹을 수 욤
1130,369,3,솔직히 디저트 음료 일부 그게 매력 않습니다 다만 조용한 공간 매력 있습니다 서비스 그런데 3 점 높은 것 절대 아닌 것 같습니다 더 보기
