0,1,2,3
215,1152,5,사장 공간 곳곳 보입니다 번창 하세요 스 페니 쉬 그 따 제 입니다
215,553,5,몽블랑 커피 1 세 대 품격 사장 맛있게 먹었습니다 건강하고 번창 하세요
215,554,5,몽블랑 커피 1 세 대 품격 사장 맛있게 먹었습니다 건강하고 번창 하세요
215,117,1,블렌드 7천원 팔 기 직원 잡담 하느라 커피 침 걱정 할 정도 엉망 본사 안하나 봅니다
215,1153,1,사장 직원 교육 어떻게 하는지 지점 있어서 가는데 대체 이런 구성 서비스 어떻게 운영 모르겠는 곳
215,1154,5,토요일 오후 시간대 직원 너무 친절하셔서 기분 좋게 나왔네요
215,1155,5,원두 션 좋습니다
215,246,5,성 수 내 가성 비 좋은 카페 입니다
215,142,1,브랜드 열심히 봅니다 못 수준 도넛 서비스 전혀 없는 직원 손님 짜증 내지 마세요
215,909,1,별 점 1 도 아까운 직원 서비스 태도
216,866,3,무난 스
216,1156,4,깔 금 한편 맛있어요
216,1109,5,크로 플 정말 맛있어용
216,1140,4,인생 커피 점도 맛 나구 굿굿
216,200,5,nan
216,897,2,nan
216,270,4,분위기 음료 잘 어울려요
216,20,5,깔끔하고 야외 너무
216,205,4,카페 분위기 디저트 너무 잘 네 용
216,660,5,존맛 탱 구리
217,266,4,nan
217,7,4,친절하고 분위기 좋고 맛 있어서 자주 가고 싶은 곳 입니다
217,210,4,좋아요
217,105,4,맛있어요
217,11,4,맛있어요
217,1157,5,가성 비 좋아요
218,879,4,커피 맛집 분위기 맛집
218,606,4,음료 맛있고 내부 분위기 좋고 친절하다 공간 분리 되어있어 카공 기도 좋고 대화 나누기 좋다 빵 진짜 맛있다 비싸다 근데 와이파이 잘 안
218,273,4,공간 크고 자리 간격 넓어요 그리고 채광 좋고 좌석 편해요 음료
218,1158,5,테이블 간격 넓어서 좋고 분위기 조용조 편안하네요 그리고 라임 주스 진짜 맛있어요
218,611,4,인스타 감성 인테리어 좌석 불편 카 공 족 많음 소리 울려서 음료 평균 이상
219,1159,4,일단 너무 친절하시고 공간 넓어서 너무 좋았습니다 화장실
219,159,5,매장 너무 과도 했던 것 같습니다 밀크 티 시 그니 쳐 라떼 먹었는데 둘다 정말 맛있네요
219,1002,5,티라미수 핵 그리고 밀크 티 사장 왕
219,1160,4,스벅 하지만 알바 굉장히
219,1161,5,평일 오후 남자 직원 너무 친절하셨습니다 매장 3 층 굳 굳
219,395,4,사장 친절하시고 카페 내 공간 너무 좋았습니다 아인 슈페 너 먹었는데 크림 너무 쫀득 과 해서 전 별로 였습니다 ㅠ
219,1162,1,너무 더러 움 1 점도
219,332,4,케이크 맛 요
220,105,5,양 보였는데 먹다 보니 배불러요 직원 먼가 귀 심
220,646,5,평생 ㅜㅜ 행복 문 때 엄청 사러
220,1163,5,먼가 부담 없이 있다 올 수 있는 카페 맛 좋아요 엄청 친절하세요 화장실
220,566,5,맛있음 미쳤음
220,401,5,블루베리 아이스티 맛있어요 완전 시원한 맛 너무 달지도 않고 좋아요 그리고 엄청 깨끗하고 이쁘고 멍멍 귀엽고 친절하시고 동네 분위기 좋아요 그리고 낮 햇빛 들어오는 그런 분위기 참
221,320,1,딸기 티 수플레 모두 눈 입 가격 오 바
221,1164,2,공간 분위기 두 번은 안 갈듯 진열 된 컵 가져가면 거기 음료 컵 하나같이 다 작다
221,551,5,넓고 탁 커피컵 디자인 너무 예뻐요 라떼 존맛
221,142,5,크림 넣은 종류 도넛 중 가장 맛있는듯 해 품절 긴 웨이팅 사기 단점 패키지 매우 귀 여 움
221,66,5,내부 생각 되게 넓고 점심시간 피해 가면 조용하니 좋아요 특히 라떼 너무 너무 맛있어요
221,499,4,산미 좋아하시는 분 추천
221,1165,5,nan
222,1061,5,걍 다 존맛 ㅎㅎ 집 앞 거의 맨날 커피 다르긴 하지만 그래도 평타 침 여기는 에그타르트 1 나머지 갓 나온 크로와상 먹으면 진짜 ㅠㅠㅠ 먹어 본 빵 중 별로 것 하나 없었어요 ㅎㅎ 진짜 온 맛 탱 뷰 더 더 보기
222,258,5,구 움 과자 눈 해준 곳 사실 그 과자 그게 존맛탱 파운드 케이크 맛있다고 생각 했는데 몇 달 보니 파운드 케이크 존맛 탱 ㅠ 진짜 체고 ㅎㅎ
222,106,5,미쳤다 ㅋㅋㅋㅋㅋㅋㅋ 소금 빵 치아바타 다 존맛임 이럴 수가 이후 극락 맛집 더 보기
222,1166,3,맛있고 예쁘고 다 가성 비 좋게 먹을 수 있는 디저트 가게
222,234,3,제 워낙 단 걸 좋아해서 그 런가 ㅠㅠ 저 느낌 못 했네요 ㅠㅠ 크림 쫀쫀 그냥 달 않았습니다 그리고 저 크림 특색 없는 그냥 우유 크림 맛 느껴졌어요 ㅠㅠㅠ 그런데 크림 양 많아서 그런지 커피 마시면서 빨리 너무 그래도 카페 분위기 엄청 ㅠㅠ 다음 카페 여유롭게 음미 하면서 다시 먹어 보고싶어요 더 보기
222,562,5,와 진짜 맛있네요 가서 먹은 타르트 같아요 ㅠㅠㅠㅠ 요새 유행 하는 에그타르트 아니고 겉 페스 츄리 진짜 존맛 입니다 ㅠ 담 박스 사서 ㅠㅠㅠ 진짜 따뜻하고 너무 너무 맛있었어요 ㅠ 먹은 에그타르트 거의 맛 깜놀 했어요 더 보기
222,1167,3,그냥 무난 무난 특별히 맛있지도 맛없지도 않은 ㅎㅎ
222,279,4,콘 쿠키 존맛 탱
223,1051,5,따뜻하고 차분한 공간 너무 좋았고 사장 친절하셔서 좋았어요
223,711,5,친절하고 너무 맛있어요
223,162,5,친절하고 분위기 좋았어요
223,578,3,치즈케이크 나쁘지 않았고 음료 괜찮았어요
223,255,4,nan
223,231,5,너무 너무 맛있는 아인슈페너
223,1053,5,nan
223,406,4,독특하고 공간 좋았어요 케이크 맛있어서 좋았어요 근데 사람 너무 많아요
223,491,4,바나나 푸딩 맛있어요
223,203,4,nan
224,7,5,분위기 좋고 밖 안내 해주시는 직원 친절 굿 초코 무스 맛 나용
224,1107,5,갈 때 좋은 키
224,1168,5,맛있고 분위기 좋고 친절하셔요
224,1169,5,너무 좋아용
224,255,4,크로 플 짱 맛 탱
224,90,3,맛있고 분위기 좋은데 직원 중 한 분 때문 3 점
224,761,4,추억 직
224,21,5,분위기 힙 그 자체
224,81,5,감성 가득
225,691,1,어디 없이 휴무
225,243,4,유명 세 아님 줄 충분히 가치 있는 풍경 에스프레소 굿 까 치노 좀 달아서 하나 사람 좀 덜 있음 좋겠음 ㅠ
225,301,1,타 지점 비해 제품 품질 대부분 직원 불친절 및 업무 미숙 특히 홀 케이크 예약 시 유 크림 외 저가 크림 섞어서 인공 맛 남 본사 문의 매장 따라 답변 뿐 타 지점 아티 제 케이크 생각 가면 오산 임 그냥 파 뚜쥬 가세 아님 용산 내 베이커리 브랜드 이용 하시길 추천 합니다 효 입 버렸다 더 보기
225,1170,3,맛 있는데 오후 붐비는 시간 피해 마시러 갔다가 직원 끼리 떠드는게 골목 머쓱 시끄러워서 싶지가 않는 느낌
225,1171,3,사장 친절 메뉴 다양 커피 맛 쏘 쏘 드립 먹을만 함
225,1172,1,지나가다가 흑임자 맛 특이해서 받았을 때 너무 한 입 먹었을 때 진심 설탕 ㅋㅋ 너무 너무 달아서 ㅋㅋㅋㅋㅋㅋ
225,1173,3,예쁘긴 함 꼬끄 맛 다른데 토핑 달달
226,746,5,nan
226,160,3,선물 샀는데 좋겠네요 포장 안 내 굳이 영어 됐나 했네요 별 말 안 오타 찍찍 그 감성 아시 본데 별로 멋 싶으신 거 불어 쓰세요
226,747,1,머리 짧은 여자 알바생 없음 시 그니 쳐 메뉴 어떤 맛 고 메뉴판 물어보지마라 함 ㅋ 카페 시끄러워서 분위기 잘 모르겠고 여기 후기 냄새 관광 돼가는 표현 한 듯
226,1174,4,노래 선곡 좋아요 사장 직접 서빙 해주시는 게 좋아요 이 것 대단한 서비스 도로 변 차 소리 시끄러운 게 좀 아쉬워요
226,1175,1,알바생 싹 없 누 매니저 대 신 사과
226,1176,5,너무 재밌게 잘 했습니다 저희 때문 마감 같아 ㅜㅜ 치즈 스콘 에그타르트 맛 잇어요
227,1177,2,크기 뭐 그냥 그래요
227,709,5,추천
227,320,4,괜찮았어요
227,41,4,달달 한 거 안 좋아하는데 왜 이리 맛 모르겠어요
227,42,5,두 봤는데 비싸긴 했지만 크고 넓어서 좋았어요 맛
227,152,3,nan
227,1178,5,nan
227,1179,4,디저트 좋아하는 추천 합니다
227,633,5,좋네요 친절하고
227,71,4,분위기 좋고 약간 인스타 감성 같은 느낌 있어요
227,142,4,nan
228,231,4,맛있음 테이크 아웃 아인 슈패너 기준 직원 그리 친절한 편 아니다 여느 감성 카페 다 앞치마 없이 입고 머리 않고 일 하는 거 보고 친구 사람 개 많음 20 대 어린 여성 많음 매우 시끄러 움 장소 굉장히 협소 웨이 팅 함 더 보기
228,1180,5,엄청 작아요 그냥 마트 한 3 층 이 고요 직원 친절하고 맛 요
228,1181,5,솔직히 맛 진짜 괜찮은 이디야 특히 차 시키면 큰 컵 주심 다른 매장 절대 안된다고 항상 ㅠㅠ 음료 진하고 베이커리 맛있음 많은 점심 시간대 빼면 조용하고 굿
228,1182,5,커피 진짜 맛있어요
228,903,5,알바 사장 모르지만 여자 남자 되게 친절 하세요 좋습니다 ㅎㅎ
229,1183,5,여기 초코 크로 플 은 제 먹어 본 크로 플 중 제일 맛있었어요 ㅠ ㅠ 아메리카노 먹으면 3 개 순삭 가능
229,1184,5,이태원 최고 커피 맛집 입니다 따듯 한 분위기 인테리어 좋고 무엇 커피 디저트 너무 맛있어요 아인슈페너 버터 바 무조건 드세요 D
229,569,3,평이 좋아서 기대 너무 봐요 아메리카노 산미 완전 없이 다크 맛 좋아하시는 분 취향 잘 것 같아요 베이커리 너무 예쁘고 먹음 직 비주 얼 비해 별로 였어요 ㅠㅠ
229,445,3,coffee 음료 마셨는데 그저 그랬어요
229,1185,5,테리어 분위기 너무 좋고 칵테일 달달 해서 취향 저격 이었어요 직원 친절한 칵테일 설명 좋았습니다 사이드 치킨 샐러드 리코 타 치즈 먹었는데 다음 방문 할 때 다른 거 먹을 것 같아요
230,408,3,전반 메뉴 구성 분위기 참 좋았습니다 에스프레소 묽고 느낌 콘판나 크림 들어가 마시기 편했습니다 더 보기
230,1186,3,인테리어 좋습니다 레몬 둔 레모네이드 구매 합니다 에스프레소 무난 했습니다 정말 실망 스러웠습니다 기계 판매량 때문 주문 들어오면 바로 식감 성하고 사이즈 또한 미리 해야 할 정도 더 보기
230,1187,1,서비스 형태 맛 가격 등 보입니다
230,663,4,에그타르트 충격 이었습니다 또 생각나는 맛 포장 해서 가족 생각 자연 듭니 다만 커피 제 입맛 맞지 않았습니다 크림 에스프레소 따로 식물성 크림 1천원 추가 할 값어치 모르겠습니다 더 보기
230,973,5,공간 컨셉 메뉴 구성 직원 서비스 느껴졌습니다 정말 잘 카페 생각 합니다 맛있게 잘 먹었습니다 더 보기
230,1188,5,바리스타 전문성 일이 매장 입니다 모던 에스프레소 언제 새로운 커피 준비 될 지 만듭니 위치 할 수 없지만 발걸음 할 값어치 있습니다
230,579,5,버거 퀄리티 좋은 커피 함께 즐길 수 있다는 건 큰 메리트 아닐까 합니다 맛있는 메뉴 잘 어울리는 인테리어 친절한 직원 또 가고싶은 곳 입니다 잘 먹었습니다 더 보기
230,487,5,아담한 공간 가격 맛 동시 잡은 매장 된 메뉴 선택 없애주고 보다 전문성 있게 합니다 필요한 서비스 해주는 직원 좋았습니다 더 보기
230,179,4,라이트 로스팅 경험 할 수 있는 매장 용산 여유 느껴지는 골목 있어 발걸음 합니다 다만 커피 호불호 많이 갈릴 듯 합니다 생각 그 카페 받아들이는 편이 취향 베버 리지 류 추천 합니다 더 보기
230,1189,5,브루잉 커피 캐릭터 일치 좋았습니다 요 마신 것 중 트입니다 다른 메뉴 ㅎㅎ 지하 1 층 좌석 생각 여유 있어 좋았습니다 카페 영업 시간 좀 아쉽습니다 더 보기
230,619,5,에스프레소 한 잔 가격 정교한 후 제공 되는 느낌 좋았습니다 제공 된 카드 디테일 어려울 수 있는 에스프레소 보다 쉽게 즐길 수 도와줍니다 맛있게 잘 마셨습니다 더 보기
231,732,5,몬티 맛있었어요
231,11,5,자리 잘 없는 편
231,1190,5,디저트 맛있고 너무
231,142,5,기다린 보람 있었습니다
231,114,3,광화문 점 첨 괜찮았어요
232,336,4,크로 플 은 무난 오틀리 들어간 라떼 존맛 화장실 깨끗함 테이블 간격 적당
232,246,3,귀엽고 메뉴 많은데 맛 쏘 쏘
232,87,3,그럭저럭 슴돠 맛 떠나서 분위기 그렇고 자리 불편 ㅠ
232,1191,4,라떼 아메리카노 더 제 취향 이었어요 아메리카노 진한 편이 로스팅 강하게 된 맛 나더라구요 크로 맛있는데 솔티드 카라멜 조금 더 고급 진 맛
232,620,4,맛있어용 담 커피 다른거 먹어 보려구요
233,1192,5,커피 너무 맛있고 매장 분위기 너무 좋아요
233,531,5,아야 커피 대 존맛
233,1193,5,존맛 탱
233,1194,5,커피 존맛
233,1195,5,비주 맛 굿
234,1046,2,바빠서 인지 모르겠지만 직원 서비스 정신 없어요 소금 빵 퍽퍽 노맛 망 맛있고 음료 그냥 저 해
234,11,3,체리 치즈케이크 녹차 라떼 맛있어요
234,42,4,공간 엄청 넓어서 쾌적하고 좋아요 ㅎㅎ 자몽 이드 존맛
234,1196,4,자리 단점 2 차로 오기 좋을 것 같아요 무난 했고 대 구 스테이크 맛있네요 ㅎㅎ
234,1197,5,값 조금 있는 편이 생크림 고급 지고 엄청 부드러워요 ㅠㅠ 존맛 입니당
234,1092,4,창가 자리 노트북 하기 좋고 쾌적해요 ㅎㅎ 딸기 타르트 맛있어요
234,1198,4,카페 차분한 분위기 좋았고 얼그레이 파운드 맛있어요 ㅎㅎ
235,1199,4,좋아요
235,1200,4,쫀득 은은한 맛
235,1107,4,불편한 원 테이블 시스템 커피 맛 무난
235,1201,3,커피 그럭저럭 디저트 그냥 그렇습니다
235,1202,2,책 뭐 괜찮은데 음료 별로 입니다
235,1203,3,무난 한 옥 카페
235,1204,3,깔끔하고 공간 다양한 음료
235,694,3,달아요 달 디저트 단 법 좀 제 기준 달리 단 맛 강합니다
235,1205,4,친절한 응대 및 만족스러운 구매
236,293,2,푸딩 정말 좋아해서 일부러 연남동 갔는데 푸딩 너무 쓰고 맛 비쌌구요 ㅠㅠ 직원 조금 불친절 했던 것 같습니다 하지만 인테리어 정말 예뻤어요
236,1206,5,딸기 파르페 생각 보다 훨씬 너무 너무 맛 도리 아직도 그 맛 파르페 또 먹으러 갈게요 특히 딸기 너무 달 맛있어서 좋은 과일 게 느껴졌어요
236,406,5,딸기 특히 맛있었어요
236,88,5,젤리 기여 워 글 케잌 진짜 맛 도리 임
236,340,5,존엄 카페 분위기 정말 수 없을 만큼 좋아요 가는 걸 추천 합니당 스콘 너무 너무 맛있어요
237,1200,5,종종 젤라또 하나 빠짐 없이 지인 짜 맛있어요 특히 마스 딸기 맛 강추
237,453,4,테이크아웃 해서 서울숲 산책 하면서 마시면 꿀맛
237,245,5,커피 무난 했어요 라떼 맛있었고 아메리카노 쪼 밍밍 느낌 그치만 매우 친절하시고 공간 넓고 깨끗하고 조용해서 좋았습니다
237,18,4,자리 넓고 커피 괜찮고 산미 강해서 호불호 디저트 종류 정말 다양해서 좋아요
237,701,5,유자 맥주 최고 날 여기 딱 맥주 선선 바람 공 정말 세상 다 가진 것 같았는데
238,1207,3,커피 맛 친절 도 느꼈다 공간 했던 것 콜로니 풍 레트로 스페이스
238,1208,5,친절한 남자 바리스타 복 기분 좋게 핸드 드립 커피 잘 마시고 왔습니다
238,300,5,친절한 직원 인해 느낍니다
238,1083,1,엄청나게 불친절한 화가 난 남 직원 있었고 공간 작은 편임
238,1209,5,친절한 직원 카페
238,1210,2,커피 맛있지만 직원 늘 편이 카페 전체 관리 안되는 느낌 아쉬운 생각 들었음
239,1211,5,친절하시구 맛있어요 마을 없는 생 과일 쥬스 전문점 ㅠ 돼요
239,254,5,인테리어 기억 남는 집 자동 문
239,1212,5,친절해서 좋았어요 언제 먹어도 안되는 종이 빨대 ㅠ
239,1213,3,스벅 좁음
239,1214,3,쏘 쏘
239,1215,3,빵 버터 좀
239,1216,3,케이크 사러 갔는데 직원 바쁜데도 불구 친절하게 잘 응대 해 주심 근데 너무 바빠서 그런지 케이크 박스 붙여있었어요 선물 그대로 카드 전 것 불편 키 오스 크 필요해 보임 더 보기
240,1217,5,맛있어요 ㅎㅎ 딸기 강추
240,791,3,약 어치 구매 쿠키 다른 매장 훨씬 안 달다 리얼 크림 치즈 임 안 단거 좋아하시는 드시면 좋을 듯 다만 가격 거품
240,1218,5,
240,133,5,맛 나용
240,1219,5,bb
240,843,5,너무 예쁘고 맛있어요 ㅠㅠ 선물 용 최고
240,1220,5,맛있어용
241,298,3,의자 넘나 불편 내 입 싼 커피 걍 그럼 서비스 조
241,427,5,벅 더 쾌적하고 직원 더 친절하고 원두 훨 맛 잇음
241,1221,5,사람 많아요 여느 카페 차 한잔 카페 깔끔하고 뷰 다 했다
241,1222,3,원두 맛없어요 ㅠㅠ 아아 진짜 휴 그래도 머 담배 편하니께
241,1126,5,분위기 데스 사장 이세 파세요
241,1223,4,좋은데 깔끔하고 화장실 관리 잘 되어 잇고
241,1224,4,흡연 하시는 분 개꿀
241,807,5,여기 싼데 커피 맛 잇어요 그래서 그런지 테이크 아웃 카페 도 안 사람 개 많음 ㅋㅋ 자리 없
241,1225,4,2 층 넓고 카 공 족 많음 조아요 근데 회사 앞 알바 할듯 커피 한잔 사먹으면서 서비스 맙시 ㅠㅠ
241,781,5,나도 의자 쓸려고 들어 는데 이미 누가 의자 함 새로 생겨서
241,547,1,여기는 진짜 좀 위생 강남역 너무 앞 개 와서
241,548,1,여기는 진짜 좀 위생 강남역 너무 앞 개 와서
242,160,4,예쁘고 좋은데 가게 좁고 약간 생각 들어요
242,11,4,분위기 좋아요 그러나 직원 불친절 더 리얼 초콜릿 맛 그저 그럼
242,1226,5,24시간 카페 점 좋고 매장 내 화장실 깨끗하고 그러나 음악 소리 조금 크고 고구마 라떼 먹었는데 넘 맛없었어요 ㅠㅠ 그래도 카공 하긴 좋다
242,1227,2,주변 유일 24시 카페 그렇지 아니라면 절대 재 방문 안 할 곳 별로
242,1228,4,나쁘지 않아요 음식 음료 종류 엄청 많아요 근데 매장 자체 좁고 일 하는 직원 영 잘 못 하세요
243,327,3,분위기 좋고 플레이 팅 예쁜데 음식 비해 비싼것 같아요 맛 아쉬워서 더 비싸게 느껴진 것 같아요 ㅠㅠ
243,1229,5,얼그레이 갸또 정말 맛있어요 퍽퍽 않아서 좋아요
243,329,5,스콘 맛있어서 종종 가요 ㅎㅎ
243,626,5,내부 너무 잘 두셔서 기분 좋게 먹었어요 토스트 맛있고 크림 파스타 맛있었어요
243,1230,5,휘 낭시 진짜 맛있어요 계속 레몬 들어간 디저트 친구 휘 낭시 맛집 먹어 봤더니 겉바 속 촉 제대로 휘 낭시 덕분 연속 습 니당 ㅎㅎㅎ
244,138,5,팥빙수 만원 크기 않아서 정말 비싸다고 생각 했는데 그럼에도 불구 별 점 수 맛있습니다 팥 딱 봐도 직접 수제 그 맛 달라 다른 데 먹어 본 팥 비교 안 됩니다 먹어 본 팥빙수 중 제일 고급 지고 맛있었어요 식감 참 팥 특유 단맛 대화 되고 그렇다고 너무 달지도 않게 딱 좋았어요 떡 올라가서 한 먹었는데 쫄깃 맛 납니다 빙수 밑 부분 얼음 우유 아주 입자 안 보일 정도 부드럽고 좋았어요 웬만한 우유 빙수 시켜 먹어도 않았는데 여기 최고 가게 안 인테리어 예쁘고요 들려서 빙수 시켜 먹기 추천 더 보기
244,1231,4,민초 단 천국 곳 가격 대가 꽤 있는 편이 메뉴 잘해야 할 듯 기본 마카롱 케이크 그리고 초콜릿 바 등등 디저트 류 상당히 좋은 편임 그만큼 가격 비싸지만 하 마카롱 딱히 안 비싼 편이 꼭 한개 먹는 걸 추천 함 치즈케이크 꼭 맛있음 민트 오레오 라떼 이건 뭐 밍밍 민트 라떼 오레오 가루 얼마 안 넣어서 실망 음료 디저트 주력 듯 예전 만원 한번 포장 기억 ㅎㅎ 더 보기
244,1232,5,잉 요기 좋은 뎅 다른 지점 양 적은 것 아니고 뭐 누락 된 적도 없고 포장 깔끔하니 좋았음
244,1233,5,디저트 맛집 이 근방 특히 디저트 여러 종류 파는 카페 없어서 더 음료 메뉴 많은데 대부분 맛있고 오레오 쉐이크 따 케이크 필 입니다 여기 가서 디저트 안 먹으면 바보 임 저번 생크림 딸기 케이크 오레오 케이크 먹었던 것 같은데 오늘 치즈케이크 먹었어요 선택 해도 않는 곳 입니다 디저트 전체 메뉴 많은데 날 다르게 만들어서 진열 것 같아요 그래서 먹고 싶은 걸 못 먹을 수 있으니 확인 필요 용 가격 쭈아 더 보기
244,1234,5,요즘 이 정도 하는 카페 흔 치 않은데 기대 없이 방문 해서 너무 좋았어요 고구마 치즈 케이크 진짜 리 존맛 고요 다른 케이크 맛있을 것 같아요 체인점 타 지점 케이크 종류 다양하고 훨씬 맛있어요 퀄리티 커피 평균 하고요 가격 저렴한 편 아니지만 건대 이 맛 좋은 것 같아요 1 2 층 루프 탑 있어서 넓고 쾌적해요 무엇 4 인 이상 테이블 많고 의자 편해서 좋았어요 감성 위생 편안함 카페 와중 기본 더욱 좋았네요 재 방문 의사 더 보기
244,1235,5,2 층 있어서 테이블 엄청 많고 좋아요 기본 쾌적함 음료 맛있고 굿
244,1236,4,예 가격 사이즈 업 하면 그닥 저렴한 것 않지만 운머 최고 장점 초코 음료 넘나 맛있다는 점 계속 가게 되는 곳 쿠키 그저 그렇고 쿠폰 적립 없어서 아쉬움
244,1237,5,잉 리뷰 안 좋네요 저 여기 매번 기분 나쁜 적 없었음 서비스 친절하다 아닌데 무난 한 데 넘나 맛있고 근처 카페 중 제일 넓어서 좋음 테이블 되게 많아서 선택 폭 게 큰 장점 창가 1 인 석도 있어서 공부 하기 좋을 듯 갈 때 소음 대 체적 소란 것 아니어서 나름 집중 할 수 있음 더 보기
244,186,5,개맛 있는 딩 갈 때 초코 버블티 사이즈 업 함 가격 매우 저렴한 편이 몇 오르긴 했는데 그래 싸서 괜찮음 키 오스 크 여러 개 있어서 주문 하기 쿠폰 좋음 직원 친절함 아쉬운 점 매장 내 테이블 없어서 무조건 테이크아웃 그래도 대기 탈 때 앉을 의자 여럿 있음 여름 에어컨 빵빵 해서 더 보기
245,1238,4,배달 해서 먹고 몇 번 곳 복불복 몇 개 있고 간이 좀 있는데 나쁘지 않음
245,170,5,되어도 여기는 너무 좋음 좋음 좋음
245,1239,5,진심 맛있음
245,72,5,같은 곳 레몬 이드 진짜 맛있는데 없어져서 넘
245,108,1,메인 2 개 음료 2 개 키즈 케이크 하나 시킴 근데 키즈 케이크 쓴맛 보 뒤 죄다 까맣게 아니 까맣게 다시 만들어 아님 기본 안되어 있는 곳
245,19,2,생각 하면 서비스 커피 음식 그냥
245,722,3,아이스 라떼 쉽지 않은데 여기 진짜 맛있고 가격 좋은데 그래 뭐 하나 매번 안 못 들어감 10 번 2 번 ㅋㅋㅋ
245,567,1,커피 맛없음 날 파리 겁나 다님
245,1240,5,라떼 안 마시는 사람 여럿 입문 곳 테이크아웃 좋고 매장 좋고
246,159,4,시 그 니 처 메뉴 맛있고 그냥 저 무난 해요
246,449,4,카페 크고 넓어서 좋아요 레몬 케이크 정말 맛있었는데 쿠키 전체 좀 너무 딱딱해요 ㅠ
246,224,4,자리 꽤 넓고 아메리카노 맛있어요 까눌레 그닥 ㅠ
246,600,5,까눌레 진짜 맛 요 ㅠㅠ 완전 순삭
246,1241,5,타르트 맛집 내부 조금 좁아요
246,143,5,특색 않지만 친절하세요
246,341,5,딸기 케이크 진짜 맛 요
247,647,5,쏘 쏘 해
247,1242,3,조금 더 좋겟어요
247,994,4,서비스 좋아요
247,90,5,분위 좋아요 사진 찍기 괜찮음
247,1243,5,맛 괜찮아요
247,1173,5,맛 잇어요 분위기 굿
248,1153,2,커피 맛있는데 주문 15분
248,722,5,라떼 아메리카노 쿠키 맛집 바닐라 라떼 좀 많이 달아요
248,838,5,맛있어요
248,619,4,직원 엄청 친절하지만 커피 맛 제 스타일 아니었어요
248,332,5,카라멜 스모 쿠키 레몬 쿠키 엄청 엄청 맛있어요
249,1083,5,되게 친절한 서비스
249,1244,5,좋아요
249,847,5,좋아요
249,1245,4,알바 친절하고 다 좋은데 밤 화장실 너무 무서움
249,969,3,보통 임
249,1097,5,좋아요
249,613,5,화장실 깨끗해요
249,1246,5,아인슈페너 분위기 있음 다만 화장실 바깥 밤 무서움
250,1186,1,맛 특별한 바 아니다 가격 좋은 곳도 아니다 바 자리 손님 하는 곳도 아니다 인테리어 느낌 좋은 곳도 아니다 그 레몬이 없었고 그날 만든 것 아니라 아쉬웠다 유럽 카페 손님 좋아하는 사람 운영 하는 카페
250,1247,5,이 지점 아닌 지하 점 너무 친절하고 좋아요 아직 더 좋아요 님 진심 응대 해주셔서 기분 좋았어요 감사합니다 더 보기
250,1248,2,예전 괜찮았는데 최근 안 좋은 경험 했습니다 친절 것 아니지만 테이블 더럽고 많이 아쉽습니다 더 보기
250,1249,5,직원 친절하셔서 좋아요 의자 커버 세탁 자주 하면 좋을 것 같아요
250,116,2,안경 착용 하신 남성 불친절해요 폴바 셋 좋아하는데 많이 아쉬워요
251,1177,4,맛 그럭저럭 먹 한 데 ㅋㅋㅋㅋㅋ
251,879,5,커피 맛 굳
251,560,4,라떼 맛있어요 베이커리 맛있었어용
251,7,4,나쁘지 않았어요
251,210,5,감사합니다
251,298,5,굿 좋아요
251,1250,4,맛있어요 자리
252,7,5,친구 가게 된 곳 신세계 본 듯 ㅎㅎㅎ 추천 할만 한 곳 같아요 ㅎ
252,1251,3,좋아요
252,732,5,맛있어요 추천
252,298,3,음 이름 비해 생각 서비스 그냥 그렇습니다
252,1023,5,여기 분위기 짱 짱짱
253,1101,5,스콘 그냥 무난 무난 그치만 소금 빵 존맛 탱 입니다 여러분 ㅠㅠ 딸기 크로와상 사실 맛 수 없는 것 같아요 ㅎㅎ 소금 빵
253,676,5,와 크로 플 한 3 번 먹어 근데 지금 먹었던 건 크로 플 이 아니었습니다 여기 진짜 맛있네요 한 입 느껴지는 바삭 함 ㅠㅠㅠㅠㅠ 존맛 탱 이
253,18,4,저 저 저 말차 존맛 탱 이 꼭 옹 나머지 디저트 다 맛있어 카페 예쁘고 크고 습 니당 별 점 너무 안 그 정도 아니라고 생각 해서 씁니다
253,940,5,차 사랑 가주세요 오픈 했는데 진짜 힐링 저 존맛 탱 한 옥 분위기 차 마시는 아주 아주 좋았던 곳 차도 많이 우려 마실 수 있어 나중 ㅋㅋㅋㅋㅋㅋ 더 보기
253,1252,5,여기 도른 놈 진짜 달구 왕 맛있어요 이 거 와플 그냥 그 곳 극락
254,1253,5,크로 플 애플 진짜 맛있음 근데 매번 빵 다 없어서 아쉬워요
254,1254,5,조용하고 넓고 깨끗하고 직원 친절하셨어요
254,534,5,커피 맛있었고 얼그레이 파운드 쿠키 다 너무 맛있어요
254,10,5,넘 맛있고 직원 모두 넘 친절하셨어요
254,711,5,커피 정말 맛있고 휘 낭시 너무 맛있었어요 사장 뭔가 손님 엄청 잘
254,453,5,게이샤 콜드 브루 강추 엄청 맛 아메 산미 좀 있는 편
254,1255,5,맛있고 친절하신데 음식 나오는 속도 좀 느려요 메뉴 개성 있어서 좋음
254,1256,5,널찍해서 좋아요
254,22,4,nan
255,661,5,마카롱 너무 달 않고 맛있었습니다
255,322,5,커피 케이크 조합 너무 좋았습니다
255,1257,5,아이 부담 없어서 좋았습니다
