0,1,2,3
679,1850,5,사장 정말 핵 친 절 하세요 커피 맛있어요 되 맛 포인트 것 같아요 목 가벼운데
679,1851,5,근처 있는데 눈 않고 커피 맛 할 수 없어서 안 갔어요 한 번 갔는데 맛있더라구요 인테리어 때문 접근 안 하게 인테리어 좀 더 트렌디 하게 하 거나 커피 맛 대해 많은 홍보 하시면 더 많은 사람 방문 할 것 같습니다 원두 산미 약간 탄 맛 있는데 바닐라 라떼 원두 잘 어우러져 부드럽고 꾸 덕 너무 달거나 시럽 맛 강하지 않아 파우더 사용 하시는 것 같았어요 맛있어요 더 보기
680,16,5,휘 낭시 까눌레 존맛임 커피 먹으면 말
680,1852,5,배민 시켜 먹어 본 팡 도넛 크로 플 도 맛있고 커피
680,1321,5,여기 클 즈 비 퍼스트 너무 맛 어제 오랜 만 사람 많이 없고 맥앤치즈 고소하니 사이드 먹기 더 보기
681,427,4,특색 있는 공간 좀 전병 맛있어요
681,913,5,아직 리 모델링 중이
681,612,5,서 영혼 쉼 터
681,1036,4,nan
682,1673,2,바빠서 인지 모르겠지만 직원 서비스 정신 없어요 소금 빵 퍽퍽 노맛 퀸 망 맛있고 음료 그냥 저 해
682,14,3,체리 치즈케이크 녹차 라떼 맛있어요
682,57,4,공간 엄청 넓어서 쾌적하고 좋아요 ㅎㅎ 자몽 이드 존맛
682,1853,4,자리 단점 2 차로 오기 좋을 것 같아요 무난 했고 대 구 스테이크 이색 맛있네요 ㅎㅎ
682,1854,5,값 조금 있는 편이 생크림 고급 지고 엄청 부드러워요 ㅠㅠ 존맛 입니당
682,813,4,창가 자리 노트북 하기 좋고 쾌적해요 ㅎㅎ 딸기 타르트 맛있어요
682,1855,4,카페 차분한 분위기 좋았고 얼그레이 파운드 맛있어요 ㅎㅎ
683,1856,4,좋아요
683,1857,4,쫀득 은은한 맛
683,791,4,불편한 원 테이블 시스템 커피 맛 무난
683,1858,3,커피 그럭저럭 디저트 그냥 그렇습니다
683,451,2,책 뭐 괜찮은데 음료 별로 입니다
683,1859,3,무난 한 옥 카페
683,1860,3,깔끔하고 탁트인 공간 다양한 음료
683,972,3,달아요 달 디저트 단 법 좀 제 기준 달리 단 맛 강합니다
683,1861,4,친절한 응대 및 만족스러운 구매
684,75,2,푸딩 정말 좋아해서 일부러 연남동 갔는데 푸딩 너무 쓰고 맛 비쌌구요 ㅠㅠ 직원 조금 불친절 했던 것 같습니다 하지만 인테리어 정말 예뻤어요
684,1862,5,딸기 파르페 생각 보다 훨씬 너무 너무 맛 도리 아직도 그 맛 파르페 또 먹으러 갈게요 특히 딸기 너무 달 맛있어서 좋은 과일 게 느껴졌어요
684,724,5,딸기 샤베트 특히 맛있었어요
684,128,5,젤리 기여 워 글 케잌 진짜 맛 도리 임
684,613,5,연남 존엄 카페 분위기 정말 수 없을 만큼 좋아요 가는 걸 추천 합니당 스콘 너무 너무 맛있어요
685,419,5,또 방문 할게 용 ㅎㅎ
685,824,5,디저트 종류 다양하고 맛있어요
685,948,4,뭐 스벅 항상
685,206,5,존맛 탱 생크림 가득 전혀 느끼하지 않음
686,824,5,전 맛있어서 좋았어요
686,1863,4,분위기 넘 좋아요 와플 넘 맛있구요 전 와플 추천
686,206,4,노티 드는 항상 맛있긴 웨이 팅 너무 김
687,1864,1,주말 오전 9시 10시 항상 모바일 오더 ㅠ 좀 가면 왜 안 열어
687,1865,1,테마 정말 좋고 저 일요일 근무 하신 직원 중 노란 머리 여자 너무 너무 불친절해요 다신 가고 싶지 않습니다
687,1866,5,강남 진행 했어요 친절하게 설명 해주시 ㅎㅎ 감사합니다
688,1169,5,커피 사고 2시간 주차 너무 좋아요
688,1867,5,굳
688,1868,1,불친절 입니다 차라리 종로 쪽 가세
689,1857,5,종종 젤라또 사먹는데 하나 빠짐 없이 지인 짜 맛있어요 특히 마스 카포네 딸기 맛 강추
689,514,4,테이크아웃 해서 서울숲 산책 하면서 마시면 꿀맛
689,435,5,커피 무난 했어요 라떼 맛있었고 아메리카노 쪼 오금 밍밍 느낌 그치만 매우 친절하시고 공간 넓고 깨끗하고 조용해서 좋았습니다
689,21,4,자리 넓고 커피 괜찮고 산미 강해서 호불호 디저트 종류 정말 다양해서 좋아요
689,1168,5,유자 맥주 최고 날 여기 딱 맥주 선선 바람 공 정말 세상 다 가진 것 같았는데
690,485,1,ㅠ 펄 딱딱해서 안 넣어 알았어요 않네요
690,1869,2,아이스티 시켰는데 아이스티 파우더 하나 안 녹아서 파우더 덩어리 계속 먹었어요
690,1870,2,아이스티 시켰는데 아이스티 파우더 하나 안 녹아서 파우더 덩어리 계속 먹었어요
691,1871,3,커피 맛 친절 도 느꼈다 공간 했던 것 콜로니 풍 레트로 스페이스
691,1872,5,친절한 남자 바리스타 복 받으세요 기분 좋게 핸드 드립 커피 잘 마시고 왔습니다
691,529,5,친절한 직원 인해 느낍니다
691,1385,1,엄청나게 불친절한 화가 난 남 직원 있었고 공간 작은 편임
691,1873,5,친절한 직원 카페
691,1874,2,커피 맛있지만 직원 늘 편이 카페 전체 관리 안되는 느낌 아쉬운 생각 들었음
692,1325,4,예전 그래도 여전히 세트 매 뉴 롯데 x 아 같은 프렌차이즈 훨씬 건강하고 맛있는거 같아요 가격 아직 은 세트 이면 가능한 수준 고요 일부러 멀리 찾아갈 정도 아니지만 학교 김 근처 있다면 가볼 정도 됩니다 그리고 아랫 분 댓글 모닝 세트 단말 잘 모르겠네요 여기 가봤는데 모닝 세트 원래 엄청 대신 그만큼 딱 가벼운 아침 적당한 정도 애초 저렴한 대신 가볍게 타겟 낸 세트 대해 10 운운하는건 잘 못 된 거 같네용 배 정도 먹으려면 원래 적어도 세트 정도 먹어야 했어요 더 보기
692,1875,3,인근 스카 비해 약간 싼 대신 시설 안 좋은 편 공부 하는 공간 자체 큰 불만 휴게실 따로 없고 스카 입구 쪽 서서 먹을 수 있는 간단한 자판기 정도 있음 당연히 없음 또 화장실 여자 화장실 스카 안 있어서 꽤 신경 그 곳 쓰는 여성 그 인근 자리 공부 하는 학생 모두 물론 스카 밖 계단 남녀 화장실 있음 2 층 스카 1 층 식당 지하 바로 옆 건물 할 시끄러울까봐 걱정 했는데 생각 스카 내부 외부 소음 종종 지나가는 배달 오토바이 소음 제외 거의 없는 한 달 기준 11 12 씩 하는 주변 싼 편이 굳이 만원 위해 이 곳 또 갈지는 솔직히 잘 모르겠음 더 보기
692,628,5,비싸지만 비싼 값 하는 곳 여 기만 디저트 카페 이 동네 또 있을까 싶다
692,1876,4,아인 슈페 너 미쳤음 있을 법 감성 카페 들어온게 따름 한번 기분 전환 용 용 갈만 한 듯 다만 가격 좀 비싸고 내부 공간 협소함 또 아예 스터디 스터디 일 반 카페 카페 애매함 분명 인 별 감성 카페인 줄 알 친구 대화 하러 들어갔는데 전부 조용히 공부 하고 있어서 테이크아웃 해서 나왔음 싸서 가성 비 좋고 조용하고 넓은 많은 카페 비싸지만 고 퀄 조용한 공부 분위기 대화 인 별 감성 카페 둘 중 어디 해당 하지 않는 애매한 건 감안 해야 할듯 타겟 팅 가격 비싸고 일반 대학생 타겟 팅 막상 가면 전부 조용히 공부 대화 불가능 더 보기
693,1877,5,친절하시구 맛있어요 마을 없는 생 과일 쥬스 전문점 ㅠ 돼요
693,443,5,인테리어 독특해서 기억 남는 집 자동 문
693,1878,5,친절해서 좋았어요 언제 먹어도 적응 안되는 종이 빨대 ㅠ
693,1879,3,스벅 좁음
693,1880,3,쏘 쏘
693,1881,3,빵 버터 좀
693,1882,3,케이크 사러 갔는데 직원 바쁜데도 불구 친절하게 잘 응대 해 주심 근데 너무 바빠서 그런지 케이크 박스 붙여있었어요 선물 그대로 카드 전 것 불편 키 오스 크 도입 필요해 보임 더 보기
694,1883,4,직원 친절함 직장 근처 자주 갑니다
694,1884,4,직원 아지트 ㅎ 좀 협소하 항상 바쁜 매장 입니다
694,1216,4,드라이 부 매장 총 3 층 공간 넓음
695,517,5,맛있어요 ㅎㅎ 딸기 강추
695,1286,3,약 어치 구매 쿠키 다른 매장 훨씬 안 달다 리얼 크림 치즈 임 안 단거 좋아하시는 드시면 좋을 듯 다만 가격 거품 낌
695,812,5,
695,225,5,맛 나용
695,1885,5,bb
695,1369,5,너무 예쁘고 맛있어요 ㅠㅠ 선물 용 최고
695,1886,5,맛있어용
696,1887,1,안경 쓰고 일 하는 발 대 딩 알바생 굉장히 싹퉁 바가지 없음 고객 응대 최악 사장 그닥 친절하진 않지만 알바 겁나 대충대충 욕 한 바가지 아오 알바 잘 쓰세요 좀
696,1888,3,콘센트 좋음 앉아서 다만 알바 좀 불친절함 딸기 인공 딸기 색도 매우 물 음료 얼음 좀 빼고 시키는데
696,1133,5,가장 갈만 한 카페 같음 내부 생각 크다 케이크 두 말 투썸 모든 케이크 한번 다 먹어
697,475,5,괜찮아요
697,1703,5,원두 사러 종종 가는데 직원 정말 친절하세요
697,1889,5,엄청 친절하시고 커피 디저트 류 빙수 류 맛 났어요
697,1890,1,알바 음료 만들면서 마스크 빼고 옆 알바 수다 음료 받고 없었었네요 ㅠㅠ
698,178,3,의자 넘나 불편 내 입 싼 마인 커피 걍 그럼 서비스 조
698,747,5,벅 더 쾌적하고 직원 더 친절하고 원두 훨 맛 잇음
698,1891,5,사람 많아요 여느 카페 차 한잔 카페 깔끔하고 뷰 다 했다
698,1892,3,원두 맛없어요 ㅠㅠ 아아 진짜 휴 그래도 머 담배 편하니께
698,426,5,분위기 데스 사장 이세 마니
698,1893,4,좋은데 깔끔하고 화장실 관리 잘 되어 잇고
698,1894,4,흡연 하시는 분 개꿀
698,1316,5,여기 싼데 커피 맛 잇어요 그래서 그런지 테이크 아웃 카페 도 안 사람 개 많음 ㅋㅋ 자리 없
698,1895,4,2 층 넓고 카 공 족 많음 조아요 근데 역앞 회사 앞 알바 할듯 커피 한잔 사먹으면서 백화점 서비스 바라지 맙시 ㅠㅠ
698,1268,5,나도 의자 쓸려고 들어 는데 이미 누가 의자 함 새로 생겨서
698,184,1,여기는 진짜 좀 위생 강남역 너무 앞 개 와서
698,185,1,여기는 진짜 좀 위생 강남역 너무 앞 개 와서
699,791,1,나 왜 별로 커피 남겨 본적 없는데 버림
699,1896,2,한 가봐도 될듯
699,766,4,세번 방문 을지로 카페 여기 최고
700,1897,5,좋아요
700,1898,5,외관 다소 수 있으나 안 들어가면 갬 성 카페 임 ㅋㅋ 어제 갔는데 오늘 또 갈거 임
700,75,1,와이파이 없 대요
700,629,4,주말 너무
701,269,4,예쁘고 좋은데 가게 좁고 약간 비위생적 생각 들어요
701,14,4,분위기 좋아요 그러나 직원 불친절 더 리얼 초콜릿 맛 그저 그럼
701,1899,5,24시간 카페 점 좋고 매장 내 화장실 깨끗하고 그러나 음악 소리 조금 크고 고구마 라떼 먹었는데 넘 맛없었어요 ㅠㅠ 그래도 카공 하긴 좋다
701,1900,2,주변 유일 24시 카페 그렇지 아니라면 절대 재 방문 안 할 곳 별로
701,1901,4,나쁘지 않아요 음식 음료 종류 엄청 많아요 근데 매장 자체 좁고 일 하는 직원 영 잘 못 하세요
702,580,3,분위기 좋고 플레이 팅 예쁜데 음식 비해 비싼것 같아요 맛 아쉬워서 더 비싸게 느껴진 것 같아요 ㅠㅠ
702,1902,5,얼그레이 갸또 정말 맛있어요 퍽퍽 않아서 좋아요
702,468,5,스콘 맛있어서 종종 가요 ㅎㅎ
702,1057,5,내부 너무 잘 꾸며 두셔서 기분 좋게 먹었어요 토스트 맛있고 크림 파스타 맛있었어요
702,1903,5,휘 낭시 진짜 맛있어요 계속 레몬 들어간 디저트 친구 휘 낭시 맛집 먹어 봤더니 겉바 속 촉 제대로 휘 낭시 덕분 며칠 연속 갔 습 니당 ㅎㅎㅎ
703,1904,1,별 1
703,1061,5,너무 친절 하세요 좋은 얻고 갑니다
703,1905,1,별 1
703,1722,1,별 1
703,1906,1,nan
704,1907,4,좋은 커피 좋은 인테리어 케잌
704,56,4,넓고 커피 디저트 굿굿
704,593,4,인테리어 깔끔하고 귀리 커피 맛있음
704,206,4,맛있음 줄 맨날 김
705,230,5,팥빙수 만원 크기 않아서 정말 비싸다고 생각 했는데 그럼에도 불구 별 점 수 없게 맛있습니다 팥 딱 봐도 직접 수제 그 맛 차원 달라 다른 데 먹어 본 팥 비교 안 됩니다 먹어 본 팥빙수 중 제일 고급 지고 맛있었어요 식감 참 팥 특유 단맛 극 대화 되고 그렇다고 너무 달지도 않게 딱 좋았어요 떡 고물 올라가서 한 덩이 먹었는데 쫄깃 맛 납니다 빙수 밑 부분 얼음 우유 아주 입자 안 보일 정도 갈아서 부드럽고 좋았어요 웬만한 우유 빙수 시켜 먹어도 않았는데 여기 최고 가게 안 인테리어 예쁘고요 들려서 빙수 시켜 먹기 추천 더 보기
705,212,4,민초 단 천국 곳 가격 대가 꽤 있는 편이 메뉴 선정 할 듯 기본 마카롱 케이크 그리고 초콜릿 바 프레즐 등등 디저트 류 상당히 좋은 편임 그만큼 가격 비싸지만 하 마카롱 딱히 안 비싼 편이 꼭 한개 먹는 걸 추천 함 치즈케이크 꼭 맛있음 민트 오레오 라떼 이건 뭐 밍밍 민트 라떼 오레오 가루 얼마 안 넣어서 실망 음료 디저트 주력 듯 예전 만원 한번 포장 기억 ㅎㅎ 더 보기
705,1908,5,잉 요기 좋은 뎅 다른 지점 양 적은 것 아니고 뭐 누락 된 적도 없고 포장 깔끔하니 좋았음
705,1909,5,디저트 맛집 이 근방 특히 디저트 여러 종류 파는 카페 없어서 더 음료 메뉴 많은데 대부분 맛있고 오레오 쉐이크 따 봉 케이크 필 쑤 입니다 여기 가서 디저트 안 먹으면 바보 임 저번 생크림 딸기 케이크 오레오 케이크 먹었던 것 같은데 오늘 치즈케이크 먹었어요 선택 해도 않는 곳 입니다 디저트 전체 메뉴 많은데 날 다르게 만들어서 진열 것 같아요 그래서 먹고 싶은 걸 못 먹을 수 있으니 확인 필요 용 가격 쭈아 더 보기
705,1910,5,요즘 이 정도 하는 카페 흔 치 않은데 기대 없이 방문 해서 너무 좋았어요 고구마 치즈 케이크 진짜 리 존맛 고요 다른 케이크 맛있을 것 같아요 체인점 타 지점 케이크 종류 다양하고 훨씬 맛있어요 퀄리티 다릅니다 커피 평균 하고요 가격 저렴한 편 아니지만 건대 이 넓이 맛 좋은 것 같아요 1 2 층 루프 탑 있어서 넓고 쾌적해요 무엇 4 인 이상 테이블 많고 의자 편해서 좋았어요 감성 위생 편안함 버리는 카페 와중 기본 더욱 좋았네요 재 방문 의사 확실 더 보기
705,1911,5,2 층 있어서 테이블 엄청 많고 좋아요 기본 쾌적함 음료 맛있고 굿
705,1912,4,오우 예 가격 사이즈 업 하면 그닥 저렴한 것 않지만 팡 가깝다는 최고 장점 초코 뭐시기 음료 넘나 맛있다는 점 계속 가게 되는 곳 쿠키 그저 그렇고 쿠폰 적립 없어서 아쉬움
705,827,5,잉 리뷰 안 좋네요 저 여기 매번 기분 나쁜 적 없었음 서비스 친절하다 아닌데 무난 한 데 넘나 맛있고 근처 카페 중 제일 넓어서 좋음 테이블 되게 많아서 선택 폭 게 큰 장점 창가 1 인 석도 있어서 공부 하기 좋을 듯 갈 때 소음 대 체적 소란 것 아니어서 나름 집중 할 수 있음 더 보기
705,316,5,개맛 있는 딩 갈 때 초코 버블티 사이즈 업 함 가격 매우 저렴한 편이 몇 오르긴 했는데 그래 봤자 싸서 괜찮음 키 오스 크 여러 개 있어서 주문 하기 쿠폰 좋음 직원 친절함 아쉬운 점 매장 내 테이블 없어서 무조건 테이크아웃 그래도 대기 탈 때 앉을 의자 여럿 있음 여름 에어컨 빵빵 해서 시원함 더 보기
706,1913,4,특히 커피 맛있어요
706,1914,1,콘센트 벽 거미줄 보임 날 파리 3 개 봤음
706,602,3,분위기 좋지만 묘 하게 개성 없어여
707,57,5,노트북 쓰기 좋고 개방 감 있는 공간 불편함 없음 3 층 판매 하는 브루잉 괜찮음 엘베 이용
707,787,4,인테리어 컨셉 좋으나 윗 층 좌석 손님 아무리 나가도 테이블 올라오는 직원 없음
707,23,1,테라스 피우는 사람 그냥 테라스 테이블 잘 안 듯
708,218,5,제철 과일 디저트 음료 전부 맛있었어요 여기 비싸다고 하시는 분 솔직히 엄청난 가성 비는 아니어도 복숭아 가득 들어간 치케 7천원 괜찮은 거 아닌가요 턱 없이 생각 전혀 안 들었어요 음료 선 2 층 분위기 좋은 것 같아요 다만 테이블 좌석 좀 낮아서 불편해요 창가 좋습니다 추천 카공 같아여 참고 하세요 그냥 친구 연인 놀러와 수다 떨러 가기 좋은 듯 더 보기
708,1702,3,생 일주일 번 정도 자주 가요 가는 라인 있는 스벅 조용하고 자주가는데 좀 한일 딸기 레모네이드 아사 있거든요 그거 두 잔 시켰는데 한잔 건 딸기 여럿 있고 다른 잔 부스러기 그래서 갔더니 똑같은 한 스쿱 다시 그러지 못 한다 하시더라고요 아니 저 스벅 바리스타 였지만 자몽 시럽 딸기 시럽 같은 과육 들어가는 재료 과육 부스러기 넉넉히 교육 받았는데 그리고 음료 이 거 퀄리티 일정하지 않은 경우 그래서 거의 아아 메 먹음 더 보기
708,1703,4,배경음악 너무 커서 귀가 아플 때 있어요 그치만 좋아용 ㅎㅎ 빨리 코로나 지하도
709,1387,5,헤이즐넛 라떼 완전 맛집 입니다 꼭 드셔 보세요
709,1915,5,분위기 맛 둘 다 최고 였습니다 또 가고 카페
709,1916,1,알바생 최악
709,711,2,오늘 처음 디저트 만들어 어떠냐고 물어봤는데 맛 안보 최악 ㅠㅠ 게다가 브라운 중간 감자 않음 ㅋㅋ
710,616,4,배달 해서 먹고 반해서 몇 번 곳 복불복 몇 개 있고 간이 좀 있는데 나쁘지 않음
710,281,5,되어도 여기는 너무 좋음 좋음 좋음
710,1917,5,진심 맛있음
710,112,5,같은 곳 레몬 이드 진짜 맛있는데 없어져서 넘
710,51,1,메인 2 개 음료 2 개 키즈 펜 케이크 하나 시킴 근데 키즈 펜 케이크 쓴맛 보 뒤 죄다 까맣게 아니 상식 까맣게 다시 만들어 아님 기본 안되어 있는 곳
710,22,2,생각 하면 서비스 커피 음식 그냥
710,1198,3,아이스 라떼 쉽지 않은데 여기 진짜 맛있고 가격 좋은데 그래 봤자 뭐 하나 매번 안 열어서 못 들어감 10 번 찾아가서 2 번 ㅋㅋㅋ
710,511,1,커피 맛없음 날 파리 겁나 다님
710,1918,5,라떼 안 마시는 사람 여럿 입문 시킨 곳 테이크아웃 좋고 매장 좋고
711,1603,5,커피 맛있어요 분위기 아담하고 음악 좋고 좋아요
711,1919,5,맛있 음
711,1920,5,예전 손님 없었는데 지금 많아져서 좋아요 직원 늘 항상 친절해요
712,1921,3,제 입맛 쿠키 무척 달았습니다 가격 대도 좀 있는 젊은 분 좋아하실 것 같네요
712,1922,2,유명한 곳 모양 제 몰라 보고 메뉴 물어보니 기분 안 좋으 신지 태도 좀 맛 괜찮았습니다 가격 이런 대접 받으며 있는 내내 고민 했습니다 죄송합니다
712,80,5,케익 물론 커피 밀크 티 빙수 최고 입니다 친절할 곳 그렇다고 엄청 불친절한 것 아닙니다
713,268,4,시 그 니 처 메뉴 맛있고 그냥 저 무난 해요
713,768,4,카페 크고 넓어서 좋아요 레몬 케이크 더치커피 정말 맛있었는데 쿠키 전체 좀 너무 딱딱해요 ㅠ
713,376,4,자리 꽤 넓고 아메리카노 맛있어요 까눌레 그닥 ㅠ
713,1025,5,까눌레 진짜 맛 요 ㅠㅠ 완전 순삭
713,1280,5,타르트 맛집 내부 조금 좁아요
713,234,5,특색 있진 않지만 친절하세요
713,614,5,딸기 케이크 진짜 맛 요
714,1923,5,조아요 세번 방문
714,1255,5,난 사랑 했다
714,1924,5,조아요
714,1086,5,친절 친절
715,611,1,매장 더럽 매니저 불친절 망고 맛 물 한잔 구매 해야 됨 설빙 브랜드 끝 보이는 가게 더 보기
715,1842,5,all
715,206,1,뭔가 줄 서서 샀는데 평범함
716,540,5,쏘 쏘 해
716,1925,3,조금 더 친절하셨으면
716,1608,4,서비스 좋아요
716,130,5,분위 좋아요 사진 찍기 괜찮음
716,1926,5,맛 괜찮아요
716,937,5,맛 잇어요 분위기 굿
717,1927,5,밤 라떼 정말 맛있당 메뉴 다양 두유 크 변경 500원 가능
717,1928,4,넓고 좋아요 음료 빨리 나옵니다
717,1929,5,사장 직접 커피 장면 했습니다 원두 하나 설명 해주시는데 친절해서 욥 ㅎㅎ 커피 맛있 습 니당
718,1930,5,7 잔 한잔 더 주고 나쁘지 않은 맛
718,1931,5,괜찮은 라떼 4천원 만족
718,1932,5,주로 카페라떼 마시는데 우유 맛 진해서 좋네요
719,680,4,직원 친절해요
719,1402,5,강남 올 때 오는 곳 ㅎ
719,589,5,스벅중 괜찮은 편
719,681,4,맛있어 염
720,1794,2,커피 맛있는데 주문 픽업 15분 기다렸어요
720,1198,5,라떼 아메리카노 쿠키 맛집 바닐라 라떼 좀 많이 달아요
720,1091,5,맛있어요
720,638,4,직원 엄청 친절하지만 커피 맛 제 스타일 아니었어요
720,584,5,카라멜 스모 쿠키 레몬 쿠키 엄청 엄청 맛있어요
721,1933,5,진짜 분위기 완전 고급 지고 편하고 직원 친절
721,184,1,컵 너무 더러워요
721,185,1,컵 너무 더러워요
722,1385,5,일관 되게 친절한 서비스
722,1934,5,좋아요
722,783,5,좋아요
722,1935,4,알바 친절하고 다 좋은데 밤 화장실 너무 무서움
722,1557,3,보통 임
722,1733,5,좋아요
722,1036,5,화장실 깨끗해요
722,1419,5,아인슈페너 분위기 있음 다만 화장실 바깥 밤 무서움
723,1836,1,맛 특별한 바 아니다 가격 좋은 곳도 아니다 바 자리 손님 하는 곳도 아니다 인테리어 느낌 좋은 곳도 아니다 그 레몬이 없었고 그날 만든 것 아니라 아쉬웠다 유럽 카페 손님 좋아하는 사람 운영 하는 카페
723,652,5,이 지점 아닌 지하 점 너무 친절하고 좋아요 아직 한가해서 더 좋아요 K 님 진심 응대 해주셔서 기분 좋았어요 감사합니다 더 보기
723,2,2,예전 괜찮았는데 최근 안 좋은 경험 했습니다 친절 쉬운 것 아니지만 테이블 더럽고 많이 아쉽습니다 더 보기
723,1936,5,직원 친절하셔서 좋아요 의자 커버 세탁 자주 하면 좋을 것 같아요
723,169,2,안경 착용 하신 남성 불친절해요 폴바 셋 좋아하는데 많이 아쉬워요
724,1221,4,맛 그럭저럭 먹 한 데 ㅋㅋㅋㅋㅋ
724,1422,5,커피 맛 굳
724,533,4,라떼 맛있어요 베이커리 맛있었어용
724,10,4,나쁘지 않았어요
724,380,5,감사합니다
724,178,5,굿 좋아요 친절하시고요
724,1542,4,맛있어요 자리
725,688,5,여성 친절하시고 남자 있게 메뉴 음식 맛 납니다 잘 먹었습니다 감사합니다
725,1937,5,평이 않 좋아서 여친 갈까말까 했었는데 저 여친 100 프로 놀다 왔네요 직원 사 장님 모르겠는데 젊은 남자 정말 부담 될 정도 친절했습니다 다음 또 더 보기
725,1938,5,저기 해서 그런데 배달 픽업 갈 때 했는데 혹시 냉동 죽 픽업 갈 때 뜨거운 물 봐서 냉동 죽 아님 하나 열 조리 다 하는건 가요
725,1939,5,nan
726,10,5,친구 가게 된 곳 신세계 본 듯 ㅎㅎㅎ 추천 할만 한 곳 같아요 ㅎ
726,1940,3,좋아요
726,824,5,맛있어요 추천
726,178,3,음 이름 비해 생각 서비스 그냥 그렇습니다
726,1571,5,여기 분위기 짱 짱짱
727,387,5,분위기 디저트 다 맛있고 좋아요
727,948,4,자주 애용 하는 곳
727,83,3,리뷰 그대로 용 카페 다 비슷하니까 서비스 생명 그 점 좀 개선 해주셨으면 좋겠습니다 커피 맛 좋아요
727,1007,5,nan
727,1276,4,역 근처 좋아요
728,778,5,맛 맛있어요 서비스 친절하 심 인테리어 있으면 진짜 성당 못 ㅋㅋ 옆 앉는 자리 좋아해서 맘 들었습니다 기타 어머니 맘 심 더 보기
728,1941,5,고양이 졸귀 다음 여유 날때 오래 보고 싶네요
728,1176,5,음료 맛있고 디저트 작고 귀여운 소박한 카페
729,12,5,커피 맛있음
729,14,4,좋긴 주차 시간 좀 짧게 아쉬웠어요 ㅜㅠ
729,1210,5,무난 해요
729,130,5,솔트 라떼 먹고 왔어요
730,1349,5,커피 베이 주문 여자 사장 때문 종종 들립니다 커피 맛 잘 몰라 다 거기 거기 같은 저 가게 분위기 친절함을 보고 여자 사장 갈 때 늘 항상 기억 해주시고 인사 어느 날 마감 가까운 시간 천천히 마시고 가라 배려 해주셨어요 예쁜 마음 인해 커피 베이 공간 살 감사해요 더 보기
730,1350,5,커피 베이 주문 여자 사장 때문 종종 들립니다 커피 맛 잘 몰라 다 거기 거기 같은 저 가게 분위기 친절함을 보고 여자 사장 갈 때 늘 항상 기억 해주시고 인사 어느 날 마감 가까운 시간 천천히 마시고 가라 배려 해주셨어요 예쁜 마음 인해 커피 베이 공간 살 감사해요 더 보기
730,222,5,케잌 맛 이 근처 제일 맛있어서 케잌 생각 날때 이 곳 와서 먹습니다
731,1942,1,nan
731,746,5,친절합니다
731,947,1,여기는 너무 불친절합니다 내 돈 주고 먹는데 눈치 아닌거 같습니다 여기 가지 마세요
731,1943,1,인사 없고 별로 친절한 점 못 느낌 가고 싶은 생각 이디야 대 체적 전부 불친절함
732,1656,2,연유 라떼 연유 안 얼마 전 사먹은 거 맛 다시 가니까 차가운 상태 하나 안 커피 너무 써서 그냥 버렸어요 다음 그냥 다시 만들어주세요
732,355,2,저번 먹었던 큐브 라떼 맛있어서 시켰는데 오늘 쓰고 맛없네요 손님 열심히 핸드폰 하시던데 폰 하느라 제대로 안 아닌가 싶을 정도
732,1944,5,시설 자체 깔끔하고 분위기 차분해서 조아요 근데 위층 의자 끄는 소리 꽤 자주 들려요 뭘 하길래 맨날 그렇게 의자
732,1075,1,매장 먹고 가는데 이렇게 캔 넣어주는 곳 또 처음 매번 이렇게 컨셉 하는데 어떤 날 또 컵 그리고 케이크 먹었는데 제대로 해동 안 커피 맛 나쁘지 않았는데 기본 안되어 있는 카페 같아서 1 점 드릴게요 그리고 불친절 아닌거 같은데 확실히 친절한 느낌 아님 전 직원 다 더 보기
733,481,3,비주 얼은 좋으나 맛 그 닥 이었음
733,1621,3,맛있지만 브라운 치즈 크로 플 은 요새 특색 있는 디저트 아니여서 아쉬움
733,771,4,과일 빙수 과일 딸기 빙수 안 선택 은근 히 작은 비주 얼 뻔 했으나 안 딸기 잼 치즈 케익 들어있어서 않은 빙수 였어요 무엇 디자인 귀 욥
733,79,5,대학생 프랜차이즈 리뷰 잘 안 달 싶은데 그 곳 그 곳 평타 여기는 3 층 있고 넓어서 카공 과제 수다 다 좋아오
734,1193,5,스콘 그냥 무난 무난 그치만 소금 빵 존맛 탱 입니다 여러분 ㅠㅠ 딸기 크로와상 응 사실 맛 수 없는 것 같아요 ㅎㅎ 소금 빵
734,202,5,와 크로 플 한 3 번 먹어 근데 지금 먹었던 건 크로 플 이 아니었습니다 ㅇㅇ 여기 진짜 맛있네요 한 입 먹자마자 느껴지는 바삭 함 ㅠㅠㅠㅠㅠ 존맛 탱 이
734,21,4,저 저 저 말차 뭐시기 존맛 탱 이 꼭 옹 나머지 디저트 다 맛있어 보였어요 카페 예쁘고 크고 좋았 습 니당 별 점 너무 안 좋길래 그 정도 아니라고 생각 해서 씁니다
734,305,5,차 사랑 하신다면 오픈 런 했는데 진짜 힐링 저 존맛 탱 한 옥 분위기 차 마시는 아주 아주 좋았던 곳 차도 많이 우려 마실 수 있어 나중 ㅋㅋㅋㅋㅋㅋ 더 보기
734,1945,5,여기 크레페 놈 진짜 달구 왕 맛있어요 이 거 옆집 와플 그냥 그 곳 극락
735,29,3,nan
735,760,5,nan
