name,address,user_id,rating,review,cafe
베브릿지 성신여대점,동선동1가,17qbpso,4.0,사장님 친절하시구 맛도 있어요:),베브릿지 성신여대점 동선동1가
빽다방 상왕십리역점,하왕십리동,17qbpso,3.0,친절하진 않지만 잘 마시고 갑니다~!,빽다방 상왕십리역점 하왕십리동
스타벅스 목동7단지점,목동,17qbpso,4.0,음료도 맛있고 편하게 잘 이용하고 가요,스타벅스 목동7단지점 목동
스타벅스성신여대정문,동선동2가,17qbpso,5.0,넓고 직원분들도 친절하셔서 좋아요,스타벅스성신여대정문 동선동2가
아틀리에하모니,보문동5가,17qbpso,1.0,"진짜 불친절하네요
분위기 좋아서 다시 찾았는데
앞으론 절대 안 가요^^",아틀리에하모니 보문동5가
와플대학 한성대캠퍼스,삼선동2가,17qbpso,4.0,와플이 엄청 바삭하고 좋았어요! 안에 든 팥크림(?)은 뭔가 그냥그랬어요ㅋ큐ㅠㅠ 다음에 다른 맛도 시도해보려구요! 맛있게 먹고 갑니다:),와플대학 한성대캠퍼스 삼선동2가
웨스트빙고,사당동,17qbpso,2.0,"장점: 분위기, 인테리어 좋고 커피 괜찮구 자리도 넉넉해서 좋아요. 커피 시키니 작은 초콜릿도 주시네요:)

단점: 테이블이 낮아서 살짝 불편해요.
더보기",웨스트빙고 사당동
유목커피바,동선동1가,17qbpso,4.0,"분위기도 괜찮고 카페가 깔끔하니 좋아요! 
커피, 음료, 디저트 다 무난무난합니다
다만 화장실 냄새만...이건 어쩔 수 없는 거겠죠??ㅠ",유목커피바 동선동1가
커피빈 코리아고대안암역점,안암동5가,17qbpso,5.0,넓고 좋습니다:),커피빈 코리아고대안암역점 안암동5가
커피프롬,동소문동7가,17qbpso,4.0,"좋았어요! 다음에 또 가려구요:)
다만 콘센트가 많이 없어요",커피프롬 동소문동7가
테라로사커피 광화문점,중학동,17qbpso,4.0,"브런치 맛있어요
매장 넓은 것도 좋았습니다",테라로사커피 광화문점 중학동
투썸플레이스 아리랑힐호텔점,동선동4가,17qbpso,2.0,다 좋은데 너무 불친절해요.. 알바생들은 그냥 교육을 못 받은 정도이지만 알바생 말고 매니저같은 여자분 불친절해요ㅠ,투썸플레이스 아리랑힐호텔점 동선동4가
투썸플레이스 압구정역점,신사동,17qbpso,4.0,깨끗하고 좋아요,투썸플레이스 압구정역점 신사동
파도의숲,삼선동5가,17qbpso,5.0,"크진 않지만 공간이 아늑하고 
사장님도 친절하시고 커피도 맛있어요~
다음에 또 오고 싶어요!",파도의숲 삼선동5가
팔공티 이대점,대현동,17qbpso,4.0,맛있어요~~!,팔공티 이대점 대현동
펠어커피 성신여대점,동소문동6가,17qbpso,4.0,"맛집인데 음료 맛이 그때그때 달라요,,ㅋㅋ
음료랑 디저트 모두 맛있습니다~!

생초콜릿
더보기",펠어커피 성신여대점 동소문동6가
할리스커피 왕십리역점,행당동,17qbpso,4.0,오전에 갔는데 직원분이 똑부러지게 일 잘 하시는 것 같아요!,할리스커피 왕십리역점 행당동
랑데자뷰 석촌호수점,삼전동,17scrlp,4.0,"바닐라라떼는 좀 아쉽지만 시그니처 메뉴인 랑데자뷰는 기대 이상,,! 꼬소하고 맛있어용! 얼그레이 케이크는 다른 곳들보다 달아서 개인적으로는 취향저격 당했지만 단맛을 피해서 시키실 분들은 실망하실 수도 있을 것 같아요 ! 공간은 넓고 유명한 포토존도 있고)? 바닥에 돌들과 낮은 조도는 조금 불편,, 그래도 나름 만족 재방문 의사 있슴다:D
더보기",랑데자뷰 석촌호수점 삼전동
뷰클랜드,송파동,17scrlp,5.0,"아 진쨔,, 넘 죠아요,, 사실 그냥 인스타 카페인줄 알고 기대 안했는데 ㅠㅠ 평일에 한적하니 정말 힐링 그 자체 ෆ ෆ ෆ,, 직원분들도 친절하시고 스윗라떼 넘 취향저격이에요 ,,, 편한 의자들은 아니지만 나름 자리도 구석구석 많고 특유 향이랑 분위기 너어무 좋아요 ෆ ෆ
더보기",뷰클랜드 송파동
앙떼띠,방이동,17scrlp,2.0,"1년 넘게 잠실 카페 중 최고라고 소문내고 다녔었는데 이제 변한거 같아서 안가려구요,, ㅠㅠ 커피 맛도 달라졌고 사이즈 무슨일,, 너무 작아져서 당황했어요 중간에 공사하시면서 리뉴얼(?)하신건지 안좋은 방향으로 바껴서 넘 속상한 구단골 입니다,, 다시 돌아오면 좋겠어요 !!!!",앙떼띠 방이동
카페호이,자양동,17scrlp,4.0,"친절하시구 분위기도 좋았어요 !
수수라떼도 너무 달지 않고 무난히 맛있어요 :)",카페호이 자양동
하프커피 강남점,반포동,17scrlp,4.0,"사람 없을때 가서 그런지 저는 좋았어용 !!!
버터크림라떼랑 바나나크림라떼 하나씩 마셔봤는데 둘다 맛있어요 그래두 버터크림라떼가 최고,,
카페는 오래 앉아있기 보다는 호로록 마시고 일어나는게 딱 좋을 것 같구 저처럼 단커피 좋아하신다면 추천이욤 :-D
더보기",하프커피 강남점 반포동
갈십리,행당동,17temvp,5.0,,갈십리 행당동
골드버튼커피,남영동,17temvp,3.0,,골드버튼커피 남영동
램미커피,충정로3가,17temvp,5.0,라떼가 대 존 맛. 여기 라떼 먹고 산미 있는 커피의 즐거움을 깨달았다.,램미커피 충정로3가
미디엄스톤,성수동1가,17temvp,4.0,얼그레이 와플 굿😚 흑임자 라떼 달지 않고 고소함. 칵테일류도 팔아서 좋음.,미디엄스톤 성수동1가
앙떼띠,방이동,17temvp,4.0,커피 맛있고 인테리어도 느낌있당 깔끔 쾌적!,앙떼띠 방이동
어라운드데이,성수동1가,17temvp,5.0,존맛. 그냥 존맛. 크로플꼭먹어,어라운드데이 성수동1가
카페페퍼,송파동,17temvp,4.0,매장이용은 줄이 길어서 안하고 카라멜 파운드케잌?만 테이크아웃해서 먹었는데 맛있어요. 괜히 유명한건 아닌듯!,카페페퍼 송파동
프로퍼커피바,오금동,17temvp,3.0,,프로퍼커피바 오금동
구테로이테,논현동,17tnsad,2.0,공간은 넓으나 불편한 의자 + 에스프레소라고 하기엔 애매한 가격대와 과한 맛.. 후기 보고 기대하고 갔는데 실망했네요ㅠㅠ 재방문 의사 X,구테로이테 논현동
블루보틀커피코리아삼청,소격동,17tnsad,2.0,"밍밍한 라떼, 비싼 가격… 재방문 의사 X",블루보틀커피코리아삼청 소격동
아키비스트,효자동,17tnsad,4.0,아인슈페너 맛있긴한데 특별하다기 보다는 그냥 괜찮은 아인슈페너 맛이에요 굳이 이 시간만큼 웨이팅해서 이 돈 주고 먹어야할만한 맛은 아닌 것 같아요,아키비스트 효자동
지오바네커피,역삼동,17tnsad,2.0,맛있다는 후기 보고 갔는데.. 아메리카노랑 라떼 둘 다 큰 풍미가 느껴지는 커피는 아니었어요 오히려 티라미수가 제일 맛있었어요 제가 간 날만 원두가 별로였는지..ㅠ 아쉽네요,지오바네커피 역삼동
펠트 도산공원점,신사동,17tnsad,3.0,"이 동네 카페 치고는 가격 괜찮음 커피 맛은 그냥저냥
자리가 좀 특이하게 마주보고 앉는 테이블이 아닌 옆으로 앉는 테이블이에요 3명 이상 가면 불편할수도..",펠트 도산공원점 신사동
TODAH,우면동,17tt0j1,5.0,맛있어!,TODAH 우면동
구테로이테,논현동,17tt0j1,3.0,갬성카페....,구테로이테 논현동
비비브라운,청담동,17tt0j1,4.0,"라떼 맛있어요! 
2층은 공부하는 분위기에욤",비비브라운 청담동
소진담,신사동,17tt0j1,4.0,"케이크 달지 않은 묵직한 케이크임
디저트는 달지 않은게 좋아파 라면 좋아할 듯
난 너무 맛있었다.
라떼는 구림
가게는 약간 지저분

꿀팁 : 오후 4시쯤 가면 반짝이는 채광 경험 가능.
더보기",소진담 신사동
카페플럼,대치동,17tt0j1,4.0,"친절하고 맛있어요
동네 카페 느낌~~~☺️",카페플럼 대치동
파퓰러커피,논현동,17tt0j1,5.0,"제 인생 카페 입니다
아바라, 크림 라떼 개추천
아바라를 조금 더 추천 
음료 뭘시켜도 맛있을듯
카페 내부 향기도 좋음....
동네는 조용하고 카페는 적당히 북적임
나에겐 딱딱한 의자 빼고 모든것이 완벽하다구....
더보기",파퓰러커피 논현동
YM에스프레소룸,진관동,17u964f,5.0,"커피는 대체로 무난합니다.

잔들도 좋은 걸 쓰는 편입니다.

직원분들이 매우 친절합니다.

성당분위기 좋아하시는 분이라면 만족하실 겁니다.

입구에 봉헌초부터 성화까지 아주 잘 꾸며놓았습니다.

저는 매우 만족
더보기",YM에스프레소룸 진관동
감각,상계동,17u964f,3.0,뭐... 리뷰에서 보시다시피 그냥 예쁜 노맛 카페입니다. 커피는 시키지 마시고... 샹그리아가 그나마 먹을만 한 편입니다.,감각 상계동
리사르커피,신당동,17u964f,1.0,"2021.07.10
전 개인적으로 매우 별로 였습니다. 에스프레소 치고 부담스럽지 않은 맛이어서 대부분 평이 좋은 것 같은데, 다른 말로는 에스프레소 씩이나 되는데 개성이 전혀 드러나지 않는 커피라는 의미이기도 합니다. 
다들 평이 좋아서 좀 의아했는데, 한편으로는 요즘 잘 팔리는 카페들 보면 왜 그러는지 알 것 같기도 합니다.

2022.04.05
예전엔 남사장님 혼자서 했는데, 가보니 여자 직원 세명이서 하고 있었습니다.

그 때 보다 약간은 낫지만, 맛 없은 건 마찬가지 입니다.

에스프레소는 맛이 깊지 않고 속이 빈 맛이 납니다.

콘파나에 올라가는 크림은 폼을 너무 덜 쳐서 별로였습니다.

레몬 시럽이 너무 셔서 개인적으로 에스프레소와 안 어울립니다.

리에토에 들어가는 슬러시는 그냥 싸구려 맛입니다.

한 잔 2000원 가량인 게 이해 가는 맛입니다.

예전 리뷰대로, 전혀 에스프레소 같지 않고 싸구려지만
그렇기에 대중적으로 성공한 것 같습니다.

한 잔 2000원이 절대적으로는 싼 가격이긴 하지만

저라면 그냥 가격 떠나서 잘 하는데 가서 마시는게 더 좋다고 봅니다.

리사르가 누데이크나 캡슐 커피 쪽이랑도 콜라보 할 계획인 걸로 알고 있는데

이런 에스프레소 바라면 전혀 반갑지 않습니다.
더보기",리사르커피 신당동
모츠커피,화양동,17u964f,2.0,"아... 이런 에스프레소 바는 전 별롭니다.

에스프레소 양이 적고 맛도 별로입니다.

솔직히 그냥 위치 좋고 특이한 메뉴로 장사는 잘 되는 것 같은데

이런 에스프레소 바가 더 생긴다면 싫을 것 같습니다.

맛이 너무 없어요.
더보기",모츠커피 화양동
몰또이탈리안에스프레소바,명동1가,17u964f,2.0,"커피는 제일 싼 거 시키시고

성당 뷰 보러 오는 곳입니다.

리뷰에서도 뭐 다들 이미...

커피얘기할 건 딱히 없고...

뷰 때문에 별 2개 추가
더보기",몰또이탈리안에스프레소바 명동1가
밀로커피,동교동,17u964f,4.0,전반적으로 준수하지만 크게 두드러지는 메뉴가 없음.,밀로커피 동교동
밀로커피로스터스,동교동,17u964f,4.0,전반적으로 준수하지만 크게 두드러지는 메뉴가 없음.,밀로커피로스터스 동교동
카페노티드 안국점,재동,17u964f,2.0,"한옥을 보러 오는 외국인들이 많음.
분위기는 어수선하고 커피는 맛 없는 편.",카페노티드 안국점 재동
카페르뮤즈,효자동,17u964f,5.0,어우... 맘에드네요... 커피 맛있고 카페 디자인 취저.. 에스프레소 맛의 밀도가 낮아서 약간 아쉽긴 한데 그거 빼곤 다 괜찮은 편,카페르뮤즈 효자동
커피와사람들 홍대점,동교동,17u964f,1.0,모든게 최악이지만 장사는 장소가 깡패라는 것을 보여주는 곳. 터는 좋아서 장사는 되겠지만..  기억에 남는 워스트,커피와사람들 홍대점 동교동
꼬메노,화양동,17v83h6,5.0,"안 가면 바보

10년넘게 한 자리에서 사장님혼자 지금까지 운영하시는 카페.
(솔직히 이걸로 설명 끝났다고 봄)

커피, 음료 말할것도 없고
퐁당쇼콜라, 티라미수 먹어본 거 중 최고
음악, 조명, 분위기 완벽
+완벽주의자 사장님까지 합쳐진 공간

(참고:개인입맛에 따라 과일주스나 밀크티는 슴슴하다?간이 약하다? 로 느낄 수 있다. 그게 나임 ㅎㅎㅎㅎ)

어찌됐든 너무 좋은 곳
카페, 음식점 포함해서 꼬메노가 무조건 1등
더보기",꼬메노 화양동
비마이크림,화양동,17v83h6,5.0,"매장이 아기자기 너무 예쁘고 휘낭시에, 마들렌 맛있음
사장님 두분도 친절하셔서 재방문 의사 만땅이에요
——
7월에 다시 방문했는데 커피 맛이 왜 이러죠…?ㅠㅠㅠㅠㅠㅠ",비마이크림 화양동
새퍼커피,방배동,17v83h6,5.0,"아메리카노, 바닐라라떼, 휘낭시에 모두 맛있음
사장님들 핵 친절하심
재방문의사 100%",새퍼커피 방배동
안다미로팬케이크,화양동,17v83h6,2.0,,안다미로팬케이크 화양동
애드앤드,화양동,17v83h6,2.0,"인테리어 독특하고 사장님 친절하지만..
커피가 맛이 없고 담배핀 손으로 만든 음식은 먹고 싶지않다..",애드앤드 화양동
카페르세,상암동,17v83h6,5.0,,카페르세 상암동
컨딩커피,화양동,17v83h6,5.0,"감각적인 인테리어와 음악
맛있는 커피, 쉐이크
사장님들도 엄청 친절하심",컨딩커피 화양동
컵인더스튜디오,화양동,17v83h6,5.0,"베이커리류 직접 만드시는데 맛있음
사장님 친절하시고 편안한 분위기",컵인더스튜디오 화양동
팬더스윗,화양동,17v83h6,5.0,"여러 번 방문했지만 항상 친절하시고 좋은 품질의 수플레 만들어주십니다~~
양도 많고 가격도 싸고 맛도 좋고 최고에요",팬더스윗 화양동
AUZ,원효로1가,18091a6,5.0,맛도 있고 음식도 예쁜데 사장님부터 일하시는분들까지 음식설명도 잘 해주시고 기분 좋은 가게에요!ㅎㅎ,AUZ 원효로1가
CAPET,망원동,18091a6,2.0,커피나 음료맛은 평범한데 직원들이 불친절해서 일단 재방문의사 없고.. 2층은 좁은데다가 조금만 이야기해도 엄청 울리고 시끄러운 구조라 정신없음,CAPET 망원동
TRESSED,잠실동,18091a6,5.0,피스타치오 까놀리 진짜 맛있어요 최고ㅜㅜ,TRESSED 잠실동
강정이넘치는집 청담점,청담동,18091a6,3.0,거의 물얼음이라 우유맛은 안나서 아쉽긴한데 팥이랑 흑임자가루 맛있어요 서비스로 주시는 떡도 맛있어요!!,강정이넘치는집 청담점 청담동
기글,문래동3가,18091a6,2.0,예쁘긴한데 맛은 잘 모르겠어요..!,기글 문래동3가
디스베리데이,대조동,18091a6,5.0,사장님 친절하시고 떠먹케는 건강한맛!! 맛있어요ㅎㅎ,디스베리데이 대조동
디퍼카페테리아,체부동,18091a6,3.0,메뉴 다 너무 맛있는데 자리가 협소해서 아쉬워요ㅠㅠ,디퍼카페테리아 체부동
뚜띠에,가양동,18091a6,5.0,꾸덕한 젤라또를 선호하는데 뚜띠에는 부드러운 텍스쳐라 아쉽지만 맛은 최고에요 특히 피스타치오 분태는 따로 구매하고 싶을정도..ㅠㅠ🤎,뚜띠에 가양동
발루토피비,이태원동,18091a6,5.0,"카페도 크고 분위기도 좋아요ㅎㅎ

봉천 오목눈이 좋아하는데 디저트도 같아서 이태원 갈때마다 들릴거같은 느낌!",발루토피비 이태원동
쥬뗑뷔뜨,석촌동,18091a6,5.0,직원분들 친절하시고 바게트 넘 맛있어요ㅠㅠㅠㅠㅠ,쥬뗑뷔뜨 석촌동
코타티 성수점,성수동1가,18091a6,4.0,쫀득한 젤라또는 아니지만 맛별로 특색이 강해서 나름 맛있게 먹었어요! 피스타치오 존맛탱 !,코타티 성수점 성수동1가
페이퍼마쉐,서린동,18091a6,2.0,디저트 덮개로 덮어놔주셨으면 좋겠어요.. 제발...ㅠㅠ 디저트 먹고싶은데 먼지 다 앉아서 찝찝해서 못먹겠어요ㅠㅠㅠㅠㅠ,페이퍼마쉐 서린동
누아쥬,봉천동,182f1mu,5.0,최고예요♥️,누아쥬 봉천동
소디스커피,봉천동,182f1mu,5.0,아메리카노 원두가 두종륜데 산미 강한건 별로였고 고소한 원두는 맛있었어요~ 매장이 편하진 않아요.. 테이크아웃 추천,소디스커피 봉천동
인파라다이스,봉천동,182f1mu,5.0,커피가 맛있고 사장님이 친절하세요^.^,인파라다이스 봉천동
컴포즈커피관악구청점,봉천동,182f1mu,5.0,남사장님 정말 친절하세요! 엠비티아이 e로 시작하시나요?,컴포즈커피관악구청점 봉천동
쿼터커피,봉천동,182f1mu,1.0,손님 보고 한숨 쉬는 곳~~,쿼터커피 봉천동
로코민트,방배동,185e86u,5.0,맛있음;;,로코민트 방배동
설빙 노량진점,노량진동,185e86u,5.0,녹차설빙 맛나용,설빙 노량진점 노량진동
앳더블랑,흑석동,185e86u,5.0,깔끔하고 분위기 좋은 카페,앳더블랑 흑석동
오얏꽃,돈의동,185e86u,2.0,"말차딸기프라페,, 8000원,,, 그냥 스무디입니당",오얏꽃 돈의동
플로어포픽션,소격동,185e86u,5.0,시나몬라떼 넘나 맛남ㅠㅠ,플로어포픽션 소격동
날쌘카페 마곡점,내발산동,187gm9u,5.0,진짜 최애맛집!!! 배민으로 시켜먹어도 진짜 최고맛집  요즘 물가 많이 올라서 햄버거집에서는 토마토 빼기두 한다는데 요 집은 진짜 고대로 넘치도록 재료 넣어주십니다..! 번창하세요오 !!!,날쌘카페 마곡점 내발산동
스타벅스코엑스사거리점 코엑스사거리점,삼성동,187gm9u,5.0,넓고 좋아요. 통창이 좋네요.,스타벅스코엑스사거리점 코엑스사거리점 삼성동
이디야커피 목3동점,목동,187gm9u,5.0,친절하세용,이디야커피 목3동점 목동
이디야커피 목동파리공원점,목동,187gm9u,5.0,사장님과 모든 스텝분들 다 친절하세요~ 엑스트라사이즈 할인 이벤트 최고에용ㅎㅎㅎ,이디야커피 목동파리공원점 목동
카페리카르도 리카르도,창전동,187gm9u,5.0,"접근성
아메존맛
통창
화장실청결
얼그레이타르트
친절

이 모든걸 갖춘 곳 :)
더보기",카페리카르도 리카르도 창전동
로코민트,방배동,1889m6j,4.0,특색보다는 무난하게 양식 생각날때 가기 좋은곳,로코민트 방배동
멜로워,성수동2가,1889m6j,2.0,"빵은 그저그렇고
매장에서 발냄새나요 ㄹㅇ ㅠㅠ 커피맛도 밍밍하고",멜로워 성수동2가
모듈러,후암동,1889m6j,4.0,"도심속 작은 쉼터 너낌이길 바랐으나 항상 번잡스러워,,, 버터스카치는 삼삼하니 안달고 좋아효",모듈러 후암동
센터커피 서울숲점,성수동1가,1889m6j,3.0,쉬다가기 좋은데 라떼는 정말 최악의 노맛! 밥경찰임 ㅡㅡ,센터커피 서울숲점 성수동1가
액트커피,방배동,1889m6j,1.0,와 완전 시끄러워요ㅠ 손님들이 시끄러움게 아니고 가게 구조상? 소리가 쩌렁쩌렁 울려요 귀따가워 혼났네ㅠ,액트커피 방배동
차차티클럽,창신동,1889m6j,3.0,찻집이지만 커피도 있었으면 가격은 사악함,차차티클럽 창신동
커피휘엘,논현동,1889m6j,4.0,앉을만한데가 별로 없음 전반적 분위기 좋다가 중앙에 항아리는 좀 뜬금포 ㅋㅋ 커피는 맛있음,커피휘엘 논현동
투썸플레이스 사당역로데오점,방배동,1889m6j,2.0,아주매미들 정모질하느라 엄청 시끄러움ㅠ,투썸플레이스 사당역로데오점 방배동
트래버틴,한강로3가,1889m6j,3.0,커피 외 음료가 별로 ㅠ 자리 너무 불편해서 안가게요,트래버틴 한강로3가
한옥카페,남대문로4가,1889m6j,4.0,분위기있고 한적함,한옥카페 남대문로4가
마이버터드림,안암동2가,18bgd5b,4.0,"맛있긴 맛있는데 넘 작고 비싸요..
그리고 금방 솔드아웃되서 뭐 먹으려면 맘잡고 오픈시간에 웨이팅 해야하고..ㅠㅠ
가끔 생각날때 오는 가게입니다.",마이버터드림 안암동2가
오브렛,을지로3가,18bgd5b,5.0,"직원분들 서비스는 뭐 쏘쏘…
근데 전 음료도 괜찮았고 무엇보다 카페가 채광맛집입니다 bb",오브렛 을지로3가
카페 대즐링,제기동,18bgd5b,5.0,"대즐링은 ... “ LOVE  “

애플크럼블 존맛탱 가게도 작지만 분위기 좋아요! 
햇살맛집 (╹◡╹)ﾉ☆

애플크럼블은 혼자 먹기엔 좀 물릴수 있어요!
더보기",카페 대즐링 제기동
파스쿠찌 까치산역점,화곡동,18bgd5b,5.0,깔끔하고 공부하기 좋아요!,파스쿠찌 까치산역점 화곡동
헤이피,제기동,18bgd5b,5.0,"말해뭐해 존맛탱입니다
케이크맛집!!! 이런곳이 안암에 있다니...‧⁺◟( ᵒ̴̶̷̥́ ·̫ ᵒ̴̶̷̣̥̀ )",헤이피 제기동
그레이랩,합정동,18hd7qp,5.0,"음지 좋아하는 분들께 딱임 ㅋㅋ
건물 뒤 정원이 제법 안락쓰 ~
또 갈 예정 !!!",그레이랩 합정동
덕희커피,합정동,18hd7qp,5.0,"모든 것이 편-안
일하시는 분들도 조용하고 친절하셔서 보기 좋았다",덕희커피 합정동
롱앤쇼트,홍제동,18hd7qp,3.0,글쎄요,롱앤쇼트 홍제동
빈브라더스카페,합정동,18hd7qp,3.0,"-옛날옛적엔 발로나 초콜렛 사용한 디저트도 맛있고 커피 가격도 합리적이어서 자주 갔다
-주차는 삼중주차인데 발렛도 아니어서 커피 마시다 자동차 빼드리러 갈 일이 종종 생긴다
-배경 음악과 인테리어 때문에 언제 가도 굉장히 시끄럽다
-화장실은 바닥이 물기로 축축하고 어둑어둑하여 기분이 좋지 않다
-오랜 단골이었으나 이제는 가지 않게 된다
더보기",빈브라더스카페 합정동
에딕티,명동2가,18hd7qp,5.0,다 맛있어요ㅎㅎㅎㅎ,에딕티 명동2가
스타벅스 서울숲역점,성수동1가,18j9r2b,1.0,자리가 불편함,스타벅스 서울숲역점 성수동1가
쏘리에스프레소바,적선동,18j9r2b,4.0,"포루투 느낌 나는 카페
가게 내부는 작다 다음에 가면 커피에 설탕 빼달라고할듯",쏘리에스프레소바 적선동
이디야커피 청담역점,청담동,18j9r2b,5.0,카페 쾌적하고 직원분들도 친절하세요,이디야커피 청담역점 청담동
쥬씨&고망고 서울숲점,성수동1가,18j9r2b,1.0,이제 가격 저렴한것도 아닌데 손님응대 아쉽,쥬씨&고망고 서울숲점 성수동1가
청수당,익선동,18j9r2b,4.0,사진찍기 예쁜 카페,청수당 익선동
탐앤탐 피카디리점,돈의동,18j9r2b,1.0,점원이 잠시만 기다리라고 하고 10분넘게 나타나지않아요,탐앤탐 피카디리점 돈의동
화양과자,화양동,18j9r2b,4.0,"너무좁아요..
직원분들은 친절하세요.
카페 안에 커피향이 좋아요",화양과자 화양동
노이어커피,삼선동4가,18kppc7,5.0,커피도 맛있고 음악도 맛있슴니다 ( ◠‿◠ )b 화장실에 음악이 따로 틀어져 있어서 놀랐어요 정말 섬세한 공간이에요!,노이어커피 삼선동4가
로스디아스,동선동2가,18kppc7,3.0,"음료랑 디저트는 맛있는데 자꾸 작은 날벌레가 날아다녀서 불편했어요ㅠ 세마리는 죽인 것 같아요 그리고 엄청 시끄러워요 음악도 시끄러운데 사람들 말소리가 엄청 울려서 조용하게 카페 다녀오기에는 좀 별로입니다,,, 맛은 있어요 다음에는 포장만 할 것 같아요",로스디아스 동선동2가
와플대학 한성대캠퍼스,삼선동2가,18kppc7,5.0,사장님이 친절하세요!!!! 젤라또와플 맛있어요,와플대학 한성대캠퍼스 삼선동2가
이디야커피 북촌마을점,화동,18kppc7,5.0,의자가 편하고 화장실이 깔끔하다 조용한 분위기!!,이디야커피 북촌마을점 화동
할리스커피 반포점,반포동,18kppc7,5.0,직원분들 친절하세요,할리스커피 반포점 반포동
가빈커피,창천동,18ld0m2,5.0,"The 불고기빠네 was delicious and the brownie was moist and gooey just like a real brownie should be. Went there on 설날 because most of the restaurants were closed. Man the restaurants being closed did me a favor cause I came here and had some awesome food. And the nice lady gave me iced tea on the house. What a day!
더보기",가빈커피 창천동
굿커피 충정로점,중림동,18ld0m2,4.0,Delicious Pastries,굿커피 충정로점 중림동
스타벅스 신촌아트레온점,창천동,18ld0m2,4.0,expensive but good.,스타벅스 신촌아트레온점 창천동
스타벅스신촌명물거리점 신촌명물거리점,창천동,18ld0m2,4.0,A big Starbucks with an elevator.,스타벅스신촌명물거리점 신촌명물거리점 창천동
오리지널팬케이크하우스이태원점 이태원점,이태원동,18ld0m2,4.0,delicious,오리지널팬케이크하우스이태원점 이태원점 이태원동
이디야커피 이화여대점,대현동,18ld0m2,4.0,"Good coffee, not as expensive as Starbucks.",이디야커피 이화여대점 대현동
정다방,망원동,18ld0m2,4.0,churros,정다방 망원동
청키파이,대현동,18ld0m2,4.0,The pies makes me remember the pot pies I used to eat back in the states. The crust is way thinner so the knife needs to be real sharp.,청키파이 대현동
고양이다락방,창천동,18mqrfo,5.0,2014년부터 간간히 오던 곳이다옹. 야옹이들 관리도 잘되고 있고 서비스도 친절하다옹. 아이들이 이제 나이가 들었는데 아프지 말고 건강하게 오래 살면 좋겠다옹.,고양이다락방 창천동
미제,역촌동,18mqrfo,4.0,카페가 넓고 사장님이 친절해요. 좀 더 따뜻하면 좋겠어요.,미제 역촌동
보드게임카페클루,응암동,18mqrfo,5.0,사장님이 친절하시다옹. 다음에 또 가고 싶다옹.,보드게임카페클루 응암동
스타벅스 상명아트홀점,동숭동,18mqrfo,4.0,스타벅스는 언제나 좋다옹. 2층 창가석이 우풍이 들어오는지 좀 싸늘하다옹.,스타벅스 상명아트홀점 동숭동
스타벅스 신사가로수점,신사동,18mqrfo,5.0,3층 전망이 좋아요,스타벅스 신사가로수점 신사동
스타벅스 은평구청입구점,응암동,18mqrfo,5.0,리모델링 후 처음 가봤는데 4인석을 줄이고 2인석을 늘려서 카공족 겨냥한 거 같다옹. 포켓스탑이 7개 잡혀서 포고하기 좋다옹.,스타벅스 은평구청입구점 응암동
스타벅스구산역점 구산역점,대조동,18mqrfo,5.0,스타벅스는 언제나 좋다옹,스타벅스구산역점 구산역점 대조동
아티제 코엑스몰점,삼성동,18mqrfo,4.0,매장이 넓다옹. 하지만 코엑스는 주말에 항상 사람이 많아서 자리 구하기가 힘들었다옹. 스트로베리&체리 스무디 강추한다옹. 제주말차프라페는 살짝 아쉬운 맛이네옹.,아티제 코엑스몰점 삼성동
읍천리382 응암점,응암동,18mqrfo,5.0,옛날시골 감성컨셉 카페다옹. 테이크아웃시 뚜껑부분이 캔뚜껑으로 되어있어 휴대하기 좋아보인다옹. 음료 종류도 다양해서 이것저것 도전해보고 싶다옹.,읍천리382 응암점 응암동
카페무네,부암동,18mqrfo,4.0,상수가 귀여워요,카페무네 부암동
투썸플레이스 예술의전당점,서초동,18mqrfo,3.0,"제가 갔을땐 직원들 친절했어요
매장이 넓어서 좋았다
단점으론 콘센트가 거의 없고
화장실이 많이 낡았음",투썸플레이스 예술의전당점 서초동
하이 브한남,한남동,18mqrfo,3.0,"포켓몬 때문에 가는 거라면 그날 하루 일정은 다 비워두라옹. 일요일에 11시쯤 도착해서 번호표 890번대 받고는 2시 40분정도에 690번까지 입장한 거 보고 포기하고 돌아갔다옹. 뒤에 일정이 더 있었기 때문이다옹. 너무 아쉬웠다옹. 대기표 없이도 입장 가능한 공간이 있어서 아이스크림과 도넛을 사고왔다옹. 포켓몬의 인기를 실감할 수 있는 곳이었다옹.
더보기",하이 브한남 한남동
하이제씨,동숭동,18mqrfo,5.0,마카롱 넘 맛있다옹,하이제씨 동숭동
CAPET,망원동,18nlels,5.0,진짜 스콘 맛집 진짜 스콘 미쳤어요,CAPET 망원동
라헬의부엌 홍대점,서교동,18nlels,1.0,"음료에 얼음이… 무슨 .. 돌얼음 겁나 큰걸 3-4개를 넣은 거.. 뭔지… 한입 쫍 하면 반이 없어지는 매직,,
 개 비 싸 네 죵 말",라헬의부엌 홍대점 서교동
세잔,망원동,18nlels,5.0,"진짜 ,,, 너무 맛있었어요,,",세잔 망원동
아이엠카페,신림동,18nlels,5.0,맛있어요!!,아이엠카페 신림동
